Antecedent,Antecedent Coverage %,Confidence,Lift
0.65 < CountClassCoupled <= 3.5,0.23348,0.99618,1.16951
MAJOR_COMMIT <= 0.2,0.21027,0.99575,1.16902
0.2 < MAJOR_COMMIT <= 0.92,0.13705,0.98697,1.15871
MAJOR_LINE <= 0.06,0.25714,0.98611,1.1577
CountClassCoupled <= 0.65,0.18393,0.97816,1.14836
3.5 < CountClassCoupled <= 6.6,0.17723,0.97229,1.14148
0.06 < MAJOR_LINE <= 0.75,0.11741,0.96958,1.13829
0.92 < MAJOR_COMMIT <= 1.53,0.25268,0.96466,1.13252
PercentLackOfCohesion <= 10.2,0.20089,0.96,1.12704
17.8 < CountLineComment <= 37.4,0.27723,0.95813,1.12485
