Antecedent,Antecedent Coverage %,Confidence,Lift
0.305 < MAJOR_COMMIT <= 0.965,0.12411,0.99281,1.18292
0.9 < CountClassCoupled <= 4.25,0.24955,0.98569,1.17444
MAJOR_COMMIT <= 0.305,0.20089,0.98222,1.17031
OWN_COMMIT <= 0.19 & -0.92 < CountDeclMethodDefault <= 0.06,0.12366,0.98195,1.16998
CountLineComment <= 16.2,0.10089,0.96903,1.15458
0.08 < MAJOR_LINE <= 0.76,0.12723,0.96842,1.15386
MAJOR_LINE <= 0.08,0.24643,0.96014,1.144
CountClassBase <= 0.904,0.12679,0.95423,1.13695
4.25 < CountClassCoupled <= 7.55,0.17991,0.95285,1.13531
0.965 < MAJOR_COMMIT <= 1.43,0.27321,0.94771,1.12919
