Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.195,0.21071,0.99153,1.15138
4.2 < CountClassCoupled <= 8.3,0.21161,0.98523,1.14407
0.195 < MAJOR_COMMIT <= 0.875,0.1433,0.98442,1.14314
1 < CountClassCoupled <= 4.2,0.22188,0.9839,1.14253
0.02 < MAJOR_LINE <= 0.61,0.11116,0.96787,1.12392
MAJOR_LINE <= 0.02,0.26875,0.96346,1.11879
0.875 < MAJOR_COMMIT <= 1.36,0.27723,0.96135,1.11635
36 < CountLineComment <= 53.8,0.18304,0.96098,1.11591
CountClassBase <= 0.845,0.15402,0.95942,1.1141
PercentLackOfCohesion <= 13.4,0.20089,0.95556,1.10961
