Antecedent,Antecedent Coverage %,Confidence,Lift
0.4 < MAJOR_COMMIT <= 0.985,0.09643,0.99537,1.12042
MAJOR_COMMIT <= 0.4,0.19866,0.99101,1.11551
1.3 < CountClassCoupled <= 4.7,0.22411,0.99004,1.11442
0.05 < MAJOR_LINE <= 0.83,0.13259,0.98653,1.11047
CountLineComment <= 18.6,0.15714,0.98011,1.10324
MAJOR_LINE <= 0.05,0.24643,0.97283,1.09504
0.985 < MAJOR_COMMIT <= 1.445,0.30223,0.97194,1.09404
4.7 < CountClassCoupled <= 8.15,0.18661,0.97129,1.09331
MaxInheritanceTree <= 0.955,0.14375,0.96894,1.09067
PercentLackOfCohesion <= 10.5,0.20134,0.96231,1.0832
