Antecedent,Antecedent Coverage %,Confidence,Lift
0.8 < CountClassCoupled <= 4.4 & -0.248 < MINOR_COMMIT <= 0.078,0.23304,0.98276,1.21758
0.43 < MAJOR_COMMIT <= 0.98,0.07768,0.98276,1.21758
MAJOR_COMMIT <= 0.43,0.2067,0.98272,1.21753
0.12 < MAJOR_LINE <= 0.77,0.11786,0.97727,1.21078
4.4 < CountClassCoupled <= 8.85,0.19063,0.97658,1.20992
0.8 < CountClassCoupled <= 4.4,0.23884,0.96636,1.19725
CountClassBase <= 0.888,0.12991,0.96564,1.19636
0.98 < MAJOR_COMMIT <= 1.54,0.31696,0.96197,1.19182
CountLineComment <= 20,0.16563,0.95687,1.18551
0.77 < MAJOR_LINE <= 1.65,0.2125,0.95588,1.18428
