Antecedent,Antecedent Coverage %,Confidence,Lift
0.7 < CountClassCoupled <= 4.2,0.27321,0.97712,1.15685
1 < MAJOR_COMMIT <= 1.55,0.09018,0.97525,1.15463
0.38 < MAJOR_COMMIT <= 1,0.30134,0.97185,1.15061
MAJOR_COMMIT <= 0.38,0.20804,0.96996,1.14836
CountLineComment <= 13.5,0.10134,0.96916,1.14742
0.14 < MAJOR_LINE <= 0.86,0.13304,0.96644,1.1442
MAJOR_LINE <= 0.14,0.24152,0.95009,1.12485
CountClassCoupled <= 0.7,0.15625,0.94571,1.11966
4.2 < CountClassCoupled <= 7.6,0.18036,0.94554,1.11946
0.82 < OWN_COMMIT <= 1,0.31027,0.94532,1.1192
