Antecedent,Antecedent Coverage %,Confidence,Lift
0.965 < MaxInheritanceTree <= 1.185 & 0.96 < MINOR_LINE <= 1.215,0.10982,0.99187,1.19708
MAJOR_COMMIT <= 0.29,0.20804,0.98712,1.19136
0.29 < MAJOR_COMMIT <= 0.95,0.11473,0.98444,1.18811
4.05 < CountClassCoupled <= 7.95,0.17589,0.97462,1.17626
0.95 < CountClassCoupled <= 4.05,0.22098,0.97374,1.1752
0.03 < MAJOR_LINE <= 0.79,0.12857,0.96528,1.16499
CountClassCoupled <= 0.95,0.20089,0.95333,1.15057
CountLineComment <= 13.5,0.11295,0.95257,1.14965
MINOR_LINE <= 0.96,0.09554,0.94393,1.13922
MAJOR_LINE <= 0.03,0.25938,0.9432,1.13835
