Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.34,0.19777,0.97968,1.11793
1.15 < CountClassCoupled <= 4.05,0.18929,0.97642,1.1142
0.34 < MAJOR_COMMIT <= 0.965,0.12009,0.97026,1.10717
4.05 < CountClassCoupled <= 7.35,0.20357,0.96491,1.10107
0.02 < MAJOR_LINE <= 0.65,0.12366,0.96029,1.0958
OWN_COMMIT <= 0.224,0.2,0.94643,1.07998
MAJOR_LINE <= 0.02,0.27321,0.94444,1.07772
CountOutput_Mean <= 1.58,0.20313,0.94286,1.0759
21.6 < CountLineComment <= 40,0.28214,0.93987,1.0725
1.335 < MAJOR_COMMIT <= 2.155,0.21161,0.93671,1.06889
