Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.245,0.2067,0.99136,1.12895
0.245 < MAJOR_COMMIT <= 0.92,0.12679,0.97887,1.11473
-0.03 < MAJOR_LINE <= 0.62,0.28705,0.97667,1.11222
MAJOR_LINE <= -0.03,0.11071,0.97177,1.10665
0.3 < CountClassCoupled <= 3.95,0.24554,0.96545,1.09945
3.95 < CountClassCoupled <= 7.8,0.2067,0.96544,1.09944
CountClassCoupled <= 0.3,0.15893,0.96348,1.09721
CountClassBase <= 0.938,0.12321,0.96014,1.0934
1.88 < CountOutput_Mean <= 3.48,0.21652,0.95876,1.09183
33.8 < CountLineComment <= 50.2,0.19732,0.95249,1.08468
