Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_LINE <= -0.06,0.11161,0.996,1.11496
MAJOR_COMMIT <= 0.27,0.21161,0.99578,1.11472
CountLineComment <= 19.4,0.17321,0.98196,1.09924
4.35 < CountClassCoupled <= 7.95,0.18929,0.98113,1.09832
-0.06 < MAJOR_LINE <= 0.58,0.2817,0.97306,1.08928
CountOutput_Min > 2.95,0.17991,0.97022,1.08611
CountClassCoupled <= 1.2,0.20714,0.96983,1.08566
19.4 < CountLineComment <= 33,0.25134,0.9698,1.08564
PercentLackOfCohesion <= 8.5,0.20402,0.96718,1.0827
1.265 < MAJOR_COMMIT <= 2.305,0.19732,0.9638,1.07892
