Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.44,0.20759,0.99785,1.15993
0.8 < CountClassCoupled <= 3.45,0.20804,0.9721,1.13
1 < MAJOR_COMMIT <= 1.53,0.09196,0.96602,1.12293
MAJOR_LINE <= 0,0.26518,0.9596,1.11546
3.45 < CountClassCoupled <= 7.05,0.21607,0.95868,1.11439
CountClassCoupled <= 0.8,0.18571,0.95433,1.10934
0.44 < MAJOR_COMMIT <= 1,0.30134,0.95259,1.10732
0 < MAJOR_LINE <= 0.63,0.12232,0.95255,1.10728
CountLineComment <= 18.4,0.13884,0.94534,1.09889
36.6 < CountLineComment <= 58.2,0.1942,0.94483,1.09829
