Antecedent,Antecedent Coverage %,Confidence,Lift
1.45 < CountClassCoupled <= 4.5,0.19152,0.99068,1.20342
MAJOR_COMMIT <= 0.3,0.20402,0.98687,1.1988
CountClassCoupled <= 1.45,0.20982,0.97872,1.1889
CountLineComment <= 12,0.08393,0.97872,1.1889
CountClassBase <= 0.906,0.14911,0.96707,1.17474
0.3 < MAJOR_COMMIT <= 0.94,0.11875,0.96617,1.17365
4.5 < CountClassCoupled <= 8.2,0.20357,0.96491,1.17213
PercentLackOfCohesion <= 14.5,0.20223,0.96247,1.16916
0.02 < MAJOR_LINE <= 0.67,0.1375,0.96104,1.16742
0.94 < MAJOR_COMMIT <= 1.415,0.27723,0.95491,1.15998
