Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.175,0.21027,0.99363,1.15383
OWN_COMMIT <= 0.11 & -1.36 < CountDeclMethodDefault <= 0.1,0.12321,0.99275,1.15281
0.175 < MAJOR_COMMIT <= 0.89,0.14196,0.98428,1.14297
0.03 < MAJOR_LINE <= 0.66,0.13571,0.96711,1.12303
0.5 < CountClassCoupled <= 4.3,0.23884,0.96449,1.11998
MAJOR_LINE <= 0.03,0.26429,0.96284,1.11807
4.3 < CountClassCoupled <= 8.4,0.19777,0.94808,1.10093
0.95 < MINOR_LINE <= 1.27,0.32098,0.94298,1.09501
OWN_COMMIT <= 0.11,0.20402,0.94092,1.09262
1.385 < MAJOR_COMMIT <= 2.45,0.19598,0.93622,1.08716
