Antecedent,Antecedent Coverage %,Confidence,Lift
CountOutput_Min > 2.425 & 4.9 < CountOutput_Mean <= 7.76,0.04911,1.0,1.174
MAJOR_COMMIT <= 0.35,0.20491,0.98693,1.15866
0.35 < MAJOR_COMMIT <= 0.965,0.08929,0.985,1.15639
0.5 < CountClassCoupled <= 3.9,0.22857,0.97461,1.1442
3.9 < CountClassCoupled <= 7.25,0.19509,0.96796,1.13639
MAJOR_LINE <= 0.02,0.26696,0.96488,1.13278
PercentLackOfCohesion <= 6.5,0.20313,0.96484,1.13272
0.02 < MAJOR_LINE <= 0.67,0.12277,0.96,1.12704
0.67 < MAJOR_LINE <= 1.53,0.21607,0.95661,1.12307
0.965 < MAJOR_COMMIT <= 1.4,0.3067,0.95342,1.11932
