Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.31,0.20804,0.99142,1.20302
1.15 < CountClassCoupled <= 4.3,0.20089,0.98667,1.19726
0.31 < MAJOR_COMMIT <= 0.97,0.11607,0.98462,1.19477
MAJOR_LINE <= 0.09,0.24241,0.97422,1.18215
0.09 < MAJOR_LINE <= 0.81,0.13259,0.96633,1.17258
0.97 < MAJOR_COMMIT <= 1.69,0.27545,0.95786,1.1623
CountClassCoupled <= 1.15,0.21161,0.94937,1.15199
CountLineComment <= 14.4,0.10848,0.9465,1.14852
AvgEssential <= 0.895,0.08527,0.94241,1.14355
CountClassBase <= 0.87,0.14688,0.94225,1.14336
