Antecedent,Antecedent Coverage %,Confidence,Lift
1.1 < CountClassCoupled <= 4.15 & -0.306 < MINOR_COMMIT <= 0.037,0.19732,0.98416,1.15481
MAJOR_COMMIT <= 0.25,0.20982,0.98085,1.15092
CountLineComment <= 18.6,0.12679,0.97183,1.14034
0.25 < MAJOR_COMMIT <= 0.935,0.12054,0.97037,1.13862
1.1 < CountClassCoupled <= 4.15,0.20313,0.96484,1.13213
0.04 < MAJOR_LINE <= 0.72,0.12679,0.96127,1.12794
4.15 < CountClassCoupled <= 7.45,0.18929,0.95755,1.12358
MAJOR_LINE <= 0.04,0.25357,0.95423,1.11968
0.935 < MAJOR_COMMIT <= 1.43,0.27143,0.95395,1.11935
CountClassCoupled <= 1.1,0.20625,0.94372,1.10735
