Antecedent,Antecedent Coverage %,Confidence,Lift
1.45 < CountClassCoupled <= 4.45,0.20848,0.99358,1.12861
CountLineComment <= 13.5,0.10223,0.99127,1.12598
0.215 < MAJOR_COMMIT <= 0.935,0.12946,0.98966,1.12415
MAJOR_COMMIT <= 0.215,0.20625,0.98918,1.12361
0.935 < MAJOR_COMMIT <= 1.43,0.27589,0.97573,1.10833
4.45 < CountClassCoupled <= 8.35,0.19509,0.97483,1.10731
MAJOR_LINE <= 0.04,0.25402,0.96837,1.09997
0.97 < MINOR_LINE <= 1.395,0.30312,0.9676,1.0991
13.5 < CountLineComment <= 37,0.32009,0.96374,1.09471
0.04 < MAJOR_LINE <= 0.66,0.11964,0.96269,1.09352
