Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.26,0.21027,0.98301,1.17563
0.26 < MAJOR_COMMIT <= 0.91,0.11518,0.96124,1.14959
0.85 < CountClassCoupled <= 4,0.21964,0.95325,1.14003
0.03 < MAJOR_LINE <= 0.69,0.12679,0.9507,1.13699
PercentLackOfCohesion <= 19.8,0.19688,0.94785,1.13357
CountLineComment <= 22,0.20045,0.93987,1.12403
MAJOR_LINE <= 0.03,0.26339,0.9322,1.11486
1.335 < MINOR_LINE <= 1.96,0.16295,0.93151,1.11403
4 < CountClassCoupled <= 7.8,0.19598,0.92711,1.10877
0.91 < MAJOR_COMMIT <= 1.385,0.28616,0.92512,1.10639
