Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.3,0.20446,0.9738,1.15413
1.25 < CountClassCoupled <= 4.4,0.21607,0.97107,1.1509
0.075 < MaxNesting_Mean <= 0.41,0.18571,0.96394,1.14245
2.4 < RatioCommentToCode <= 5.85,0.08929,0.96,1.13778
4.4 < CountClassCoupled <= 8.25,0.19821,0.95045,1.12646
1 < MAJOR_COMMIT <= 1.56,0.09375,0.94762,1.1231
CountClassBase <= 0.835,0.17857,0.945,1.12
AvgEssential <= 0.889,0.10223,0.94323,1.1179
-0.02 < MAJOR_LINE <= 0.69,0.28259,0.94313,1.11778
MAJOR_LINE <= -0.02,0.10804,0.94215,1.11662
