Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.195,0.21205,0.99158,1.11224
3 < CountClassCoupled <= 6.45,0.2058,0.98915,1.10952
MAJOR_LINE <= -0.05,0.10045,0.98667,1.10673
0.195 < MAJOR_COMMIT <= 0.845,0.12991,0.98625,1.10626
-0.1 < CountClassCoupled <= 3,0.28884,0.97527,1.09394
-0.05 < MAJOR_LINE <= 0.59,0.29821,0.97455,1.09314
CountClassCoupled <= -0.1,0.11786,0.97348,1.09194
0.845 < MAJOR_COMMIT <= 1.225,0.29777,0.96852,1.08637
PercentLackOfCohesion <= 8.4,0.20089,0.96667,1.08429
0.846 < OWN_COMMIT <= 1.006,0.31071,0.96264,1.07978
