Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= 0.246 & -0.29 < CountDeclMethodDefault <= 0.105,0.11027,0.98785,1.19546
0.32 < MAJOR_COMMIT <= 0.96,0.09509,0.98592,1.19311
MAJOR_COMMIT <= 0.32,0.20268,0.98458,1.1915
0.01 < MAJOR_LINE <= 0.67,0.12946,0.96552,1.16843
CountLineComment <= 10.6,0.09196,0.95631,1.15729
MAJOR_LINE <= 0.01,0.25402,0.95431,1.15486
3.45 < CountClassCoupled <= 6.75,0.20089,0.94889,1.1483
0.96 < MAJOR_COMMIT <= 1.44,0.30402,0.94714,1.14618
0.35 < CountClassCoupled <= 3.45,0.22813,0.94521,1.14385
CountInput_Mean <= 1.44,0.20045,0.94432,1.14278
