Antecedent,Antecedent Coverage %,Confidence,Lift
0.235 < MAJOR_COMMIT <= 0.905,0.11205,0.99602,1.159
CountLineComment <= 17.6,0.12411,0.97482,1.13434
MAJOR_COMMIT <= 0.235,0.21071,0.97458,1.13405
MAJOR_LINE <= -0.07,0.11384,0.97255,1.13169
CountClassCoupled <= -0.6,0.1067,0.96234,1.11982
CountClassBase <= 0.88,0.16473,0.95935,1.11633
-0.07 < MAJOR_LINE <= 0.59,0.28438,0.95918,1.11614
PercentLackOfCohesion <= 8.5,0.20045,0.95768,1.1144
3.95 < CountClassCoupled <= 8,0.23259,0.95202,1.1078
CountInput_Min > 2.105,0.17277,0.94832,1.1035
