Antecedent,Antecedent Coverage %,Confidence,Lift
0.27 < MAJOR_COMMIT <= 0.945,0.11071,0.9879,1.18211
MAJOR_COMMIT <= 0.27,0.21205,0.98737,1.18147
0.45 < CountClassCoupled <= 4.25,0.27366,0.97227,1.1634
0.01 < MAJOR_LINE <= 0.7,0.12902,0.9654,1.15518
0.7 < MAJOR_LINE <= 1.53,0.21652,0.96082,1.1497
4.25 < CountClassCoupled <= 7.95,0.20625,0.95022,1.13701
MAJOR_LINE <= 0.01,0.26161,0.94881,1.13532
CountLineComment <= 13.6,0.10759,0.94191,1.12707
0.945 < MAJOR_COMMIT <= 1.42,0.27634,0.93861,1.12312
1.84 < CountOutput_Mean <= 3.24,0.19063,0.93443,1.11812
