Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.265,0.19955,0.98658,1.15161
0.265 < MAJOR_COMMIT <= 0.955,0.11786,0.98106,1.14517
0.02 < MAJOR_LINE <= 0.7,0.13527,0.9769,1.14031
MAJOR_LINE <= 0.02,0.25357,0.97535,1.1385
CountLineComment <= 22.4,0.20045,0.96659,1.12828
1.25 < CountClassCoupled <= 4.55,0.20045,0.96214,1.12308
4.55 < CountClassCoupled <= 8,0.1942,0.95632,1.11629
CountInput_Mean <= 1.42 & -0.159 < MINOR_COMMIT <= 0.036,0.19018,0.95305,1.11247
0.955 < MAJOR_COMMIT <= 1.43,0.28214,0.94462,1.10263
CountClassBase <= 0.936,0.15446,0.9422,1.0998
