Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.245,0.20804,0.99356,1.15196
0.245 < MAJOR_COMMIT <= 0.895,0.12589,0.98227,1.13886
0.7 < CountClassCoupled <= 3.8,0.21563,0.97723,1.13302
0.01 < MAJOR_LINE <= 0.64,0.12857,0.97222,1.12721
0.64 < MAJOR_LINE <= 1.39,0.2183,0.96524,1.11911
CountLineComment <= 17.6,0.12188,0.95971,1.1127
0.895 < MAJOR_COMMIT <= 1.255,0.2692,0.95854,1.11135
MAJOR_LINE <= 0.01,0.25938,0.95525,1.10754
CountClassCoupled <= 0.7,0.19732,0.95475,1.10696
1.215 < MINOR_LINE <= 1.875,0.15714,0.95455,1.10672
