Antecedent,Antecedent Coverage %,Confidence,Lift
0.3 < MAJOR_COMMIT <= 0.95,0.1125,0.99206,1.14136
MAJOR_COMMIT <= 0.3,0.20625,0.99134,1.14053
0.01 < MAJOR_LINE <= 0.69,0.12411,0.98921,1.13807
3.8 < CountClassCoupled <= 8.1,0.21116,0.9704,1.11644
0.65 < CountClassCoupled <= 3.8,0.20446,0.96725,1.11281
MAJOR_LINE <= 0.01,0.26741,0.96494,1.11015
CountLineComment <= 21.6,0.20045,0.95546,1.09924
0.95 < MAJOR_COMMIT <= 1.46,0.2817,0.95087,1.09397
1.4 < CountInput_Mean <= 2.8,0.20714,0.94828,1.09098
0.07 < MaxNesting_Mean <= 0.445,0.17634,0.94684,1.08932
