Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.33,0.21295,0.99581,1.18147
0.8 < CountClassCoupled <= 4.05,0.26339,0.99492,1.18041
0.33 < MAJOR_COMMIT <= 0.93,0.10179,0.98684,1.17083
CountLineComment <= 16.4,0.13482,0.97682,1.15894
CountClassCoupled <= 0.8,0.18705,0.97375,1.15529
4.05 < CountClassCoupled <= 7.55,0.16741,0.97333,1.1548
0.56 < MAJOR_LINE <= 1.39,0.19509,0.97025,1.15115
0.93 < MAJOR_COMMIT <= 1.43,0.2875,0.96894,1.14959
-0.04 < MAJOR_LINE <= 0.56,0.31384,0.96728,1.14762
MINOR_LINE <= 0.975,0.09955,0.95964,1.13856
