Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.34,0.20313,0.97802,1.14043
PercentLackOfCohesion <= 7.2,0.20045,0.96437,1.12451
0.85 < CountClassCoupled <= 4.05,0.23214,0.96346,1.12345
0.34 < MAJOR_COMMIT <= 0.97,0.10714,0.9625,1.12233
4.05 < CountClassCoupled <= 8.05,0.2067,0.95896,1.11821
MAJOR_LINE <= 0.04,0.25,0.95536,1.114
CountLineComment <= 18.8,0.14688,0.95441,1.1129
0.04 < MAJOR_LINE <= 0.74,0.11607,0.95385,1.11224
0.97 < MAJOR_COMMIT <= 1.5,0.30446,0.94721,1.10451
35.8 < CountLineComment <= 56.4,0.20134,0.94678,1.10401
