Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.305,0.20268,0.98458,1.16138
1.05 < CountClassCoupled <= 4.5,0.22366,0.97206,1.14661
0.305 < MAJOR_COMMIT <= 0.93,0.11786,0.96591,1.13936
4.5 < CountClassCoupled <= 8.5,0.18795,0.95724,1.12914
CountClassCoupled <= 1.05,0.20179,0.95575,1.12737
CountLineComment <= 19.2,0.14777,0.95468,1.12611
PercentLackOfCohesion <= 9.4,0.19866,0.95056,1.12125
CountOutput_Mean <= 1.38,0.20045,0.94878,1.11914
0.095 < MaxNesting_Mean <= 0.45,0.18884,0.94799,1.11822
RatioCommentToCode > 1.885,0.19107,0.94626,1.11618
