Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.265,0.20804,0.99142,1.12902
3.8 < CountClassCoupled <= 7.25,0.19554,0.9863,1.12319
1 < CountClassCoupled <= 3.8,0.18929,0.98585,1.12268
0.265 < MAJOR_COMMIT <= 0.905,0.12589,0.98227,1.1186
0.1 < MaxNesting_Mean <= 0.42,0.1692,0.97889,1.11475
CountLineComment <= 18.2,0.11741,0.96958,1.10415
0.905 < MAJOR_COMMIT <= 1.265,0.27857,0.96314,1.09682
-0.7 < CountDeclClassVariable <= 0.96,0.31429,0.96307,1.09673
0.01 < MAJOR_LINE <= 0.63,0.12366,0.96029,1.09357
PercentLackOfCohesion <= 9,0.20045,0.95991,1.09314
