test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
20,0,0.0,0.0,1.0,131.0,0.0,9.0,185.0,1.0,2.0,7.0,15.0,0.92,71.0,1.0,2.0,14.0,1.0,3.88235294117647,1.0,1.0,0.631578947368421,0.0,8.0,0.981776765375854,0.5,0.0,2.0,0.7556394469427915,0.2443605530572085
20,1,1.0,1.0,1.0,0.0,0.0,9.0,174.0,1.0,0.0,13.0,13.0,0.53,80.0,1.0,0.0,15.0,2.0,5.46666666666667,1.0,1.0,1.47058823529412,0.0,3.0,0.880067567567568,0.333333333333333,0.0,2.0,0.612182741010685,0.38781725898931496
20,2,3.0,0.0,2.0,0.0,2.0,13.0,176.0,1.0,0.0,5.0,8.0,0.48,70.0,1.0,0.0,23.0,2.0,5.0,102.0,1.0,2.7,0.0,1.0,0.901294498381877,1.0,0.0,3.0,0.5124023531743052,0.4875976468256948
30,0,2.0,1.0,1.0,297.0,0.0,11.0,223.0,1.0,0.0,9.0,13.0,0.68,80.0,1.0,0.0,28.0,1.0,4.1875,1.0,1.0,1.11111111111111,0.0,27.0,0.974317817014446,0.625,0.0,2.0,0.8418911561310628,0.15810884386893717
30,1,0.0,8.0,2.0,0.0,0.0,9.0,219.0,1.0,0.0,8.0,12.0,0.71,90.0,0.0,0.0,30.0,2.0,2.8,0.0,15.0,1.68181818181818,0.0,26.0,0.944356120826709,0.333333333333333,0.0,4.0,0.6695919811915034,0.33040801880849663
30,2,0.0,4.0,1.0,4.0,0.0,4.0,221.0,1.0,0.0,0.0,23.0,3.4,100.0,1.0,2.0,12.0,1.0,286.6,0.0,0.0,0.0,0.0,7.0,0.692090395480226,1.0,0.0,4.0,0.5636850631820546,0.4363149368179454
41,0,2.0,4.0,1.0,247.0,0.0,5.0,51.0,8.0,35.0,21.0,63.0,0.62,96.0,3.0,5.0,39.0,2.0,4.62025316455696,0.0,0.0,1.7,0.0,1.0,0.870223978919631,1.1,0.0,2.0,0.6687365660055384,0.3312634339944616
41,1,0.0,11.0,1.0,0.0,370.0,5.0,425.0,1.0,70.0,33.0,50.0,0.76,94.0,1.0,1.0,39.0,2.0,286.8,65.0,1.0,0.421875,3.0,1071.0,1.1,1.0,1.0,0.0,0.5200053631377481,0.4799946368622519
41,2,21.0,9.0,3.0,2.0,6.0,0.0,72.0,3.0,60.0,134.0,384.0,0.34,96.0,1.0,90.0,42.0,4.0,4.61428571428571,179.0,1.0,4.9,0.0,9.0,0.991799544419134,0.8,0.0,0.0,0.5976720251877965,0.40232797481220356
41,3,12.0,4.0,1.0,3.0,0.0,5.0,150.0,1.0,1.0,18.0,43.0,0.61,89.0,1.0,0.0,59.0,2.0,7.01666666666667,1.0,1.0,0.919354838709677,0.0,0.0,0.99568655643422,0.0,0.0,1.0,0.5350182630236648,0.4649817369763351
