test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
20,0,3.0,2.0,1.0,0.0,0.0,5.0,175.0,1.0,3.0,3.0,19.0,6.69,70.0,0.0,0.0,11.0,2.0,6.77777777777778,1.0,1.0,1.41379310344828,0.0,2.0,0.414765100671141,1.0,0.0,6.0,0.5962296394114186,0.4037703605885814
20,1,3.0,2.0,11.0,0.0,0.0,5.0,175.0,1.0,79.0,3.0,822.0,0.35,70.0,2.0,0.0,11.0,6.0,309.2,1.0,1.0,1.41379310344828,0.0,2.0,1.0,1.0,0.0,12.0,0.5208454165484431,0.47915458345155687
20,2,3.0,2.0,1.0,0.0,585.0,5.0,175.0,1.0,3.0,3.0,19.0,21.7,70.0,2.0,0.0,11.0,2.0,6.77777777777778,1.0,1.0,1.41379310344828,0.0,2.0,0.414765100671141,1.0,0.0,0.0,0.6473902570155154,0.3526097429844846
20,3,3.0,55.0,1.0,0.0,0.0,5.0,175.0,1.0,3.0,3.0,19.0,0.35,70.0,0.0,0.0,77.0,4.0,6.77777777777778,77.0,1.0,5.2,0.0,2.0,0.414765100671141,1.0,4.0,0.0,0.7120073108913746,0.2879926891086254
20,4,3.0,85.0,5.0,0.0,0.0,5.0,175.0,1.0,3.0,3.0,19.0,26.43,70.0,0.0,0.0,11.0,2.0,6.77777777777778,1.0,1.0,1.41379310344828,0.0,152.0,0.414765100671141,1.0,0.0,8.0,0.5008335890458455,0.4991664109541544
20,5,82.0,2.0,1.0,0.0,0.0,5.0,175.0,8.0,92.0,3.0,19.0,6.34,70.0,2.0,0.0,11.0,2.0,6.77777777777778,1.0,1.0,1.41379310344828,2.0,2.0,0.414765100671141,0.2,4.0,0.0,0.5173961778549285,0.48260382214507147
20,6,3.0,2.0,1.0,0.0,0.0,5.0,175.0,10.0,3.0,3.0,417.0,29.0,61.0,2.0,0.0,11.0,3.0,336.0,1.0,1.0,1.41379310344828,0.0,2.0,1.1,1.1,0.0,9.0,0.6053843848230587,0.3946156151769413
20,7,3.0,2.0,1.0,0.0,0.0,5.0,175.0,1.0,3.0,721.0,19.0,27.53,43.0,2.0,248.0,11.0,2.0,6.77777777777778,1.0,1.0,5.1,0.0,9221.0,1.1,1.0,0.0,4.0,0.735208084214087,0.264791915785913
20,8,3.0,2.0,10.0,0.0,0.0,5.0,175.0,1.0,3.0,3.0,19.0,15.61,70.0,1.0,57.0,11.0,2.0,6.77777777777778,1.0,1.0,2.9,0.0,1679.0,0.7,1.0,0.0,6.0,0.603102782911046,0.3968972170889539
20,9,3.0,14.0,1.0,0.0,0.0,353.0,175.0,1.0,3.0,3.0,122.0,0.35,70.0,0.0,0.0,124.0,2.0,6.77777777777778,1.0,1.0,1.41379310344828,0.0,2.0,0.4,1.0,2.0,0.0,0.5849587442575929,0.41504125574240713
20,10,105.0,2.0,1.0,0.0,0.0,5.0,175.0,1.0,3.0,981.0,19.0,23.56,70.0,1.0,0.0,11.0,4.0,272.9,1.0,1.0,1.41379310344828,0.0,2.0,0.414765100671141,1.0,0.0,1.0,0.5230084055183011,0.476991594481699
20,11,3.0,45.0,1.0,0.0,0.0,5.0,349.0,1.0,3.0,3.0,19.0,14.8,70.0,2.0,0.0,11.0,4.0,171.2,96.0,1.0,2.7,0.0,2.0,0.414765100671141,1.0,0.0,2.0,0.5839724555993415,0.4160275444006585
20,12,3.0,22.0,1.0,0.0,0.0,5.0,175.0,1.0,3.0,3.0,19.0,0.35,96.0,0.0,0.0,11.0,2.0,6.77777777777778,1.0,1.0,5.3,0.0,2.0,1.1,1.0,0.0,6.0,0.5996202954573624,0.40037970454263766
