Antecedent,Antecedent Coverage %,Confidence,Lift
Added_lines <= -13,0.10184,1.0,1.11683
-13 < Added_lines <= 13.5,0.41475,0.99889,1.11559
CountClassCoupled <= 0.75,0.19263,0.99522,1.11149
0.28 < CountDeclClassMethod <= 1.8,0.17373,0.99469,1.1109
-0.255 < CountDeclClassVariable <= 0.13 & -0.004 < AvgLineBlank <= 0.118,0.4318,0.99466,1.11087
-0.034 < MaxNesting_Mean <= 0.12,0.31797,0.9942,1.11036
OWN_COMMIT <= 0.02 & -0.047 < MINOR_COMMIT <= 0.037,0.23779,0.99225,1.10817
PercentLackOfCohesion <= 0 & -0.004 < AvgLineBlank <= 0.118,0.21336,0.99136,1.10718
-0.255 < CountDeclClassVariable <= 0.13 & -0.1 < CountDeclMethodPrivate <= 0.57,0.43272,0.99042,1.10613
CountInput_Mean <= 1.1,0.20645,0.98884,1.10437
