Antecedent,Antecedent Coverage %,Confidence,Lift
CountDeclClassMethod <= -0.42,0.09679,0.99519,1.1064
1.05 < CountClassCoupled <= 3.75,0.18567,0.99499,1.10617
-38.5 < Added_lines <= 16,0.45091,0.99381,1.10486
CountClassCoupled <= 1.05,0.21871,0.99362,1.10465
-0.42 < CountDeclClassMethod <= 0.39,0.40996,0.98978,1.10039
CountDeclMethodPrivate <= -0.55,0.09074,0.98974,1.10034
PercentLackOfCohesion <= 1.5,0.25919,0.98923,1.09977
-0.55 < CountDeclMethodPrivate <= 0.28,0.49139,0.98864,1.09911
-0.63 < CountDeclClassVariable <= 0.22 & -0.0475 < MINOR_COMMIT <= 0.0165,0.44672,0.97917,1.08858
3.75 < CountClassCoupled <= 7.35,0.21685,0.97854,1.08789
