Antecedent,Antecedent Coverage %,Confidence,Lift
Added_lines <= -14,0.09864,1.0,1.09356
0.92 < CountInput_Mean <= 2.22,0.19355,0.99517,1.08828
0.25 < CountClassCoupled <= 2.95,0.23235,0.99396,1.08696
PercentLackOfCohesion <= 3,0.22347,0.99163,1.08441
CountClassCoupled <= 0.25,0.19589,0.99045,1.08312
16.1 < CountLineComment <= 29,0.18981,0.98768,1.08009
CountInput_Mean <= 0.92,0.18794,0.98756,1.07996
OWN_COMMIT <= 0.015,0.25947,0.98739,1.07977
RatioCommentToCode > 2.73,0.19916,0.98592,1.07816
AvgEssential <= 0.939,0.12202,0.98467,1.0768
