Antecedent,Antecedent Coverage %,Confidence,Lift
Added_lines <= -24,0.09896,1.0,1.1192
-24 < Added_lines <= 18.5,0.40009,0.99882,1.11788
CountClassCoupled <= 0.58,0.20311,0.99304,1.11141
2.56 < CountClassCoupled <= 5.54,0.21112,0.98661,1.10421
0.58 < CountClassCoupled <= 2.56,0.19321,0.98049,1.09736
CountLineComment <= 14.6,0.19086,0.97778,1.09433
CountInput_Mean <= 1.18,0.20264,0.97674,1.09317
MINOR_LINE <= 0.99,0.11074,0.97447,1.09062
OWN_COMMIT <= 0.025,0.23563,0.972,1.08786
RatioCommentToCode > 2.435,0.2017,0.97196,1.08782
