Antecedent,Antecedent Coverage %,Confidence,Lift
0.75 < CountClassCoupled <= 2.95,0.19218,1.0,1.07558
Added_lines <= -12.5,0.094,1.0,1.07558
CountClassCoupled <= 0.75,0.19544,0.99762,1.07301
-12.5 < Added_lines <= 8,0.4067,0.99657,1.07188
1.315 < RatioCommentToCode <= 2.285,0.19591,0.99525,1.07047
-0.016 < MaxNesting_Mean <= 0.15,0.2913,0.99361,1.0687
RatioCommentToCode > 2.285,0.20056,0.99304,1.06809
CountInput_Mean <= 1.45,0.20009,0.99302,1.06807
OWN_COMMIT <= 0.015,0.25407,0.99267,1.0677
MINOR_LINE <= 1.03,0.26803,0.99132,1.06624
