Antecedent,Antecedent Coverage %,Confidence,Lift
Added_lines <= -16,0.10259,1.0,1.09536
MAJOR_LINE <= -0.03,0.09741,0.99517,1.09007
-16 < Added_lines <= 11,0.35906,0.99476,1.08962
CountClassCoupled <= 0.3,0.18871,0.99002,1.08443
0.3 < CountClassCoupled <= 2.9,0.20376,0.98845,1.08271
0.34 < CountDeclClassMethod <= 1.73,0.16753,0.98596,1.07998
CountLineComment <= 19.8,0.20094,0.98595,1.07997
RatioCommentToCode > 2.74,0.2,0.98588,1.0799
OWN_COMMIT <= 0.015,0.25365,0.98145,1.07504
2.9 < CountClassCoupled <= 6.5,0.21271,0.98009,1.07355
