test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
41,0,6.0,30.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,62.0,139.0,0.76,0.0,97.0,1.0,41.0,59.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.8402426950633889,0.15975730493661103
41,1,6.0,1.0,1.0,5.0,23.0,4.0,2.0,7.0,21.0,3.0,139.0,0.76,0.0,97.0,1.0,2.0,59.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.8402520095225335,0.15974799047746635
41,2,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,22.0,139.0,0.76,0.0,97.0,1.0,2.0,59.0,9.0,4.73053892215569,0.0,0.0,0.0,0.6,0.5,1.0,0.7306885085448861,0.269311491455114
41,3,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,62.0,139.0,0.89,0.0,97.0,1.0,2.0,59.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,4.0,0.5806499697835297,0.41935003021647044
41,4,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,18.0,139.0,0.76,0.0,97.0,1.0,2.0,59.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.768488981185054,0.23151101881494568
41,5,6.0,1.0,1.0,5.0,3.0,4.0,11.0,7.0,21.0,62.0,139.0,0.76,0.0,97.0,1.0,2.0,45.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.8271419576399339,0.17285804236006605
41,6,6.0,1.0,1.0,92.0,3.0,4.0,2.0,7.0,21.0,62.0,139.0,0.76,0.0,97.0,1.0,2.0,59.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.2,1.0,0.8402674134906039,0.15973258650939615
41,7,6.0,1.0,2.0,5.0,3.0,4.0,2.0,7.0,2.0,62.0,139.0,0.76,0.0,97.0,1.0,2.0,59.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.7256189725632495,0.2743810274367505
41,8,6.0,1.0,1.0,5.0,3.0,4.0,5.0,7.0,21.0,62.0,139.0,0.76,9.0,97.0,1.0,2.0,59.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.783231186510343,0.2167688134896572
41,9,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,62.0,63.0,0.76,0.0,97.0,1.0,18.0,59.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.8028789762924448,0.1971210237075553
