Antecedent,Antecedent Coverage %,Confidence,Lift
MaxNesting_Mean <= 0.2 & -7 < Added_lines <= 8.8,0.1152,0.99149,1.84211
CountClassCoupled <= 2.2 & -7 < Added_lines <= 8.8,0.11422,0.99142,1.84198
MAJOR_LINE <= 0.235 & -7 < Added_lines <= 8.8,0.11324,0.99134,1.84184
-0.11 < CountInput_Min <= 0.41 & -0.23 < CountDeclMethodDefault <= 0.25 & -7 < Added_lines <= 8.8,0.10735,0.99087,1.84096
CountLineComment <= 34.5 & -7 < Added_lines <= 8.8,0.11176,0.97807,1.81718
-0.28 < CountDeclMethodProtected <= 0.2 & -7 < Added_lines <= 8.8,0.23775,0.97732,1.81579
RatioCommentToCode > 1.595 & -7 < Added_lines <= 8.8,0.10735,0.97717,1.81551
AvgLineComment <= 1.1 & -7 < Added_lines <= 8.8,0.1049,0.97664,1.81451
CountInput_Mean <= 1.68 & -7 < Added_lines <= 8.8,0.09461,0.97409,1.80979
CountDeclInstanceVariable <= 0 & -7 < Added_lines <= 8.8,0.12941,0.97348,1.80866
