Antecedent,Antecedent Coverage %,Confidence,Lift
MaxNesting_Mean <= 0.085 & -0.07 < CountDeclInstanceVariable <= 0.74 & -0.095 < AvgLineBlank <= 0.12,0.06814,0.98561,1.60339
3.9 < Added_lines <= 9.3,0.33088,0.93333,1.51834
-0.07 < CountDeclInstanceVariable <= 0.74 & -0.095 < AvgLineBlank <= 0.12 & -0.028 < MaxNesting_Min <= 0.0105,0.13284,0.91882,1.49473
PercentLackOfCohesion <= 3.5,0.2152,0.90888,1.47857
RatioCommentToCode > 1.83 & -0.095 < AvgLineBlank <= 0.12,0.09363,0.90576,1.47348
Added_lines <= 3.9,0.11863,0.90496,1.47218
30 < CountLineComment <= 56.5 & -0.15 < CountInput_Min <= 0.5,0.06765,0.89855,1.46176
-0.095 < AvgLineBlank <= 0.12 & -0.265 < CountDeclMethodDefault <= 0.04 & -0.028 < MaxNesting_Min <= 0.0105,0.20735,0.88889,1.44604
-0.2 < CountInput_Mean <= 2.55 & -0.095 < AvgLineBlank <= 0.12,0.17157,0.88,1.43158
-0.07 < CountDeclInstanceVariable <= 0.74 & -2.6 < CountDeclClassVariable <= 0.5,0.10686,0.86697,1.41039
