Antecedent,Antecedent Coverage %,Confidence,Lift
-0.08 < AvgLineBlank <= 0.59 & -0.255 < CountDeclClassMethod <= 0.17 & 2 < Added_lines <= 32,0.12843,1.0,1.69295
MaxNesting_Mean <= 0.14 & -0.12 < CountDeclInstanceVariable <= 1.04,0.09608,1.0,1.69295
-44.5 < Added_lines <= 2,0.04853,1.0,1.69295
-0.08 < AvgLineBlank <= 0.59 & -0.255 < CountDeclClassMethod <= 0.17 & 0.955 < CountDeclClass <= 1.0185,0.13284,0.99631,1.6867
PercentLackOfCohesion <= 1 & -0.08 < AvgLineBlank <= 0.59,0.08725,0.98876,1.67392
PercentLackOfCohesion <= 1 & -0.255 < CountDeclClassMethod <= 0.17 & -0.015 < MaxNesting_Min <= 0.0175,0.10735,0.98174,1.66202
1.48 < CountInput_Mean <= 3.2 & -0.12 < CountDeclInstanceVariable <= 1.04,0.07843,0.98125,1.6612
0.14 < MaxNesting_Mean <= 0.55 & 36 < CountLineComment <= 73.5,0.06618,0.97778,1.65533
-0.12 < CountDeclInstanceVariable <= 1.04 & -0.08 < AvgLineBlank <= 0.59,0.1049,0.97664,1.65339
CountInput_Mean <= 1.48 & PercentLackOfCohesion <= 1,0.09412,0.97396,1.64886
