Antecedent,Antecedent Coverage %,Confidence,Lift
2.95 < Added_lines <= 7.1 & -0.01 < CountDeclClassVariable <= 0.25,0.31569,0.98913,1.72169
2.95 < Added_lines <= 7.1,0.43529,0.95833,1.66809
0.89 < MaxInheritanceTree <= 1.56 & -0.096 < CountDeclMethodProtected <= 0.052,0.12353,0.95635,1.66464
1.02 < CountDeclMethodPublic <= 2.82 & -0.07 < AvgLineBlank <= 0.63,0.05147,0.94286,1.64115
0.89 < MaxInheritanceTree <= 1.56 & 0.986 < AvgEssential <= 1.128,0.2,0.93873,1.63396
MaxInheritanceTree <= 0.89 & 0.969 < CountDeclClass <= 1.028,0.12696,0.93822,1.63309
CountInput_Min > 2.71 & -0.2 < CountDeclMethodDefault <= 0.125,0.05196,0.91509,1.59283
CountClassDerived > 1.145 & 0.986 < AvgEssential <= 1.128,0.1098,0.88839,1.54635
MaxInheritanceTree <= 0.89,0.15784,0.86957,1.51358
1.02 < CountDeclMethodPublic <= 2.82 & -0.2 < CountDeclMethodDefault <= 0.125,0.09167,0.86631,1.50791
