Antecedent,Antecedent Coverage %,Confidence,Lift
CountInput_Mean <= 2.08 & -0.2 < Added_lines <= 11.8,0.07059,1.0,1.8395
MAJOR_LINE <= 0.09 & -0.2 < Added_lines <= 11.8,0.08775,0.99441,1.82922
CountLineComment <= 32 & -0.235 < CountDeclMethodPrivate <= 0.19,0.08725,0.96067,1.76716
-0.2 < Added_lines <= 11.8 & -0.66 < CountDeclInstanceVariable <= 1.06,0.16667,0.95882,1.76375
CountDeclMethodPublic <= 1.15 & CountClassBase <= 0.294,0.06912,0.95745,1.76122
-0.2 < PercentLackOfCohesion <= 15.8 & -0.2 < Added_lines <= 11.8,0.15441,0.95238,1.7519
-0.17 < AvgLineBlank <= 0.35 & -0.2 < Added_lines <= 11.8,0.14216,0.95172,1.75069
CountLineComment <= 32 & -0.6 < CountDeclClassMethod <= 0.2,0.09559,0.94872,1.74516
AvgLineComment <= 1.3 & -0.235 < CountDeclMethodPrivate <= 0.19,0.07745,0.93671,1.72307
CountClassCoupled <= 0.95 & -0.6 < CountDeclClassMethod <= 0.2,0.07892,0.92547,1.70239
