Antecedent,Antecedent Coverage %,Confidence,Lift
-3.2 < Added_lines <= 6.9,0.57304,0.98033,1.40046
0.9425 < OWN_LINE <= 0.9745 & 2.62 < CountDeclMethodPublic <= 5.38,0.04412,0.95556,1.36508
-0.06 < AvgLineBlank <= 0.69 & -0.005 < CountDeclMethodProtected <= 0.255 & 0.96 < CountDeclClass <= 1.122,0.16814,0.95335,1.36193
2.36 < CountClassCoupled <= 5.42 & -0.46 < CountDeclClassMethod <= 0.26,0.08971,0.95082,1.35831
1.4 < CountInput_Mean <= 3.1 & -0.075 < CountClassDerived <= 0.175,0.07108,0.94483,1.34975
0.87 < CountOutput_Min <= 1.37 & -0.22 < CountDeclMethodPrivate <= 0.19,0.13529,0.94203,1.34576
-0.02 < MAJOR_LINE <= 0.36 & 0.96 < CountDeclClass <= 1.122,0.29608,0.9404,1.34342
1.4 < CountInput_Mean <= 3.1 & -0.005 < CountDeclMethodProtected <= 0.255,0.14216,0.93793,1.3399
Added_lines <= -3.2,0.05588,0.92982,1.32832
PercentLackOfCohesion <= 0.4,0.27059,0.92935,1.32764
