test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
210,0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,0.67,0.0,10.0,60.0,2.0,0.0,12.0,2.0,21.4,1.0,6.9,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.62,0.38
1016,0,6.0,0.0,1.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,4.0,85.0,1.0,0.0,39.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,1.0,1.0,1.0,0.51,0.49
474,0,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,1.0,2.0,4.11111111111111,2.0,7.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.61,0.39
477,0,3.0,19.0,23.0,8.0,9.0,0.0,40.0,7.0,3.0,10.0,7.8,0.0,53.0,100.0,5.0,2.0,23.0,4.0,45.1,0.0,14.6,0.0,1.0,0.414285714285714,0.0,19.0,0.454545454545455,0.0,1.0,4.0,0.53,0.47
496,0,26.0,0.0,23.0,22.0,52.0,2.0,216.0,33.0,7.0,10.0,7.8,2.0,54.0,95.0,2.0,1.0,42.0,2.0,45.1,2.0,14.6,1.0,1.0,1.22413793103448,0.0,1068.0,1.0,0.0,1.0,3.0,0.51,0.49
539,0,9.0,0.0,1.0,1.0,11.0,0.0,928.0,3.0,1.0,2.0,0.05,1.0,26.0,86.0,3.0,3.0,23.0,2.0,4.45945945945946,0.0,12.1,1.0,1.0,0.829268292682927,0.0,47.0,1.0,0.0,2.0,0.0,0.51,0.49
551,0,21.0,0.0,23.0,2.0,7.0,0.0,68.0,1.0,2.0,5.0,7.8,0.0,57.0,87.0,5.0,0.0,21.0,1.0,45.1,0.0,14.6,1.0,1.0,0.742424242424242,0.0,68.0,0.833333333333333,0.0,1.0,7.0,0.54,0.46
552,0,2.0,0.0,2.0,2.0,9.0,0.0,43.0,2.0,3.0,1.0,0.18,0.0,24.0,93.0,3.0,2.0,14.0,2.0,4.12121212121212,0.0,0.5,1.0,1.0,0.5,0.0,76.0,1.0,0.0,3.0,7.0,0.53,0.47
567,0,15.0,0.0,1.0,17.0,230.0,0.0,71.0,2.0,0.0,1.0,0.05,0.0,3.0,100.0,2.0,0.0,73.0,1.0,5.59656652360515,5.0,18.2,1.0,192.0,0.48728813559322,0.0,3760.0,0.607142857142857,0.0,2.0,0.0,0.54,0.46
603,0,3.0,2.0,2.0,0.0,1.0,2.0,86.0,3.0,1.0,4.0,0.28,1.0,15.0,62.0,1.0,0.0,15.0,2.0,3.4375,0.0,2.5,1.0,1.0,0.4,0.0,34.0,0.666666666666667,0.0,5.0,8.0,0.53,0.47
625,0,0.0,0.0,1.0,138.0,387.0,25.0,555.0,1.0,2.0,4.0,0.14,0.0,8.0,99.0,1.0,0.0,94.0,2.0,4.66835443037975,1.0,18.2,1.0,1.0,0.183879093198992,0.0,8702.0,0.666666666666667,0.0,2.0,1.0,0.51,0.49
640,0,11.0,1.0,23.0,4.0,13.0,1.0,163.0,1.0,0.0,1.0,7.8,0.0,59.0,88.0,5.0,0.0,18.0,1.0,45.1,0.0,14.6,1.0,1.0,0.810810810810811,0.0,11.0,0.555555555555556,0.0,1.0,6.0,0.61,0.39
649,0,6.0,18.0,1.0,4.0,29.0,0.0,46.0,76.0,0.0,4.0,0.7,0.0,17.0,100.0,3.0,60.0,18.0,2.0,4.2,0.0,1.4,1.0,1.0,0.459016393442623,0.0,6460.0,0.1,0.0,1.0,6.0,0.51,0.49
653,0,6.0,3.0,23.0,1.0,27.0,0.0,39.0,8.0,3.0,6.0,7.8,0.0,21.0,89.0,3.0,0.0,19.0,2.0,45.1,1.0,14.6,2.0,1.0,0.385964912280702,0.0,56.0,0.75,0.0,1.0,0.0,0.57,0.43
656,0,17.0,18.0,2.0,92.0,45.0,2.0,259.0,76.0,3.0,2.0,0.7,2.0,33.0,38.0,4.0,60.0,18.0,2.0,4.2,0.0,1.4,1.0,1.0,1.11904761904762,0.0,6460.0,0.1,1.0,1.0,9.0,0.53,0.47
659,0,87.0,19.0,20.0,8.0,16.0,13.0,158.0,133.0,25.0,99.0,0.19,0.0,109.0,92.0,5.0,55.0,25.0,2.0,6.448,0.0,18.2,8.0,1.0,2.8,0.0,5171.0,0.714285714285714,0.0,1.0,8.0,0.51,0.49
660,0,2.0,0.0,23.0,18.0,6.0,2.0,174.0,2.0,1.0,1.0,7.8,0.0,51.0,94.0,4.0,0.0,21.0,2.0,45.1,0.0,14.6,1.0,1.0,0.683333333333333,0.0,23.0,0.352941176470588,0.0,1.0,6.0,0.51,0.49
667,0,25.0,18.0,2.0,92.0,43.0,2.0,586.0,76.0,16.0,10.0,0.7,2.0,138.0,38.0,3.0,60.0,18.0,2.0,4.2,0.0,1.4,1.0,1.0,1.12299465240642,0.0,6460.0,0.1,4.0,1.0,12.0,0.51,0.49
669,0,81.0,0.0,20.0,60.0,151.0,23.0,174.0,8.0,23.0,76.0,0.15,1.0,10.0,100.0,4.0,5.0,60.0,2.0,3.71428571428571,0.0,6.49206349206349,1.0,118.0,0.651851851851852,0.0,5984.0,0.342857142857143,1.0,6.0,0.0,0.51,0.49
685,0,3.0,0.0,0.0,1.0,4.0,38.0,53.0,2.0,0.0,4.0,0.28,0.0,30.0,77.0,3.0,0.0,25.0,2.0,0.2,0.0,0.1,5.0,1.0,0.48,0.0,69.0,0.0,0.0,3.0,5.0,0.51,0.49
689,0,87.0,17.0,20.0,11.0,56.0,0.0,155.0,5.0,25.0,99.0,0.09,0.0,70.0,100.0,3.0,0.0,33.0,3.0,5.73015873015873,0.0,18.2,8.0,0.0,1.0530303030303,0.0,5171.0,1.0,0.0,1.0,11.0,0.52,0.48
702,0,3.0,0.0,23.0,13.0,17.0,0.0,84.0,2.0,2.0,2.0,7.8,1.0,56.0,94.0,3.0,0.0,24.0,2.0,45.1,0.0,14.6,1.0,1.0,0.552631578947368,0.0,3.0,0.8,0.0,1.0,9.0,0.53,0.47
823,0,27.0,0.0,23.0,4.0,4.0,2.0,306.0,3.0,0.0,12.0,7.8,1.0,81.0,87.0,2.0,0.0,14.0,3.0,45.1,0.0,14.6,0.0,1.0,1.30337078651685,0.0,438.0,0.588235294117647,0.0,1.0,2.0,0.56,0.44
1065,0,1.0,0.0,1.0,3.0,2.0,3.0,457.0,1.0,0.0,3.0,0.24,1.0,96.0,50.0,1.0,0.0,10.0,1.0,4.53061224489796,0.0,9.81632653061224,0.0,1.0,0.12,0.0,416.0,0.814814814814815,3.0,1.0,2.0,0.6,0.4
