test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
39,0,0.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,0.0,0.77,0.0,97.0,1.0,2.0,59.0,1.0,4.74534161490683,0.0,0.0,0.0,11.0,0.9,0.0,3.0,1.0,0.6826715390157119,0.31732846098428813
40,0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,5.0,4.51,0.0,41.0,1.0,0.0,7.0,3.0,3.83333333333333,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6573616028638383,0.34263839713616173
41,0,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,75.0,0.54,0.0,33.0,2.0,3.0,18.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,4.0,0.5051998145261452,0.4948001854738548
46,0,0.0,2.0,1.0,1.0,0.0,4.0,3.0,5.0,10.0,21.0,35.0,0.41,0.0,89.0,1.0,3.0,27.0,1.0,4.82692307692308,0.0,1.0,0.0,5.0,0.9,0.0,3.0,2.0,0.6743703030270014,0.32562969697299854
56,0,0.0,4.0,1.0,1.0,0.0,9.0,2.0,5.0,20.0,21.0,6.0,1.44,0.0,94.0,1.0,1.0,50.0,6.0,4.16831683168317,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.5320603112177071,0.4679396887822928
65,0,0.0,0.0,1.0,18.0,0.0,0.0,2.0,1.0,7.0,6.0,16.0,10.28,0.0,86.0,2.0,0.0,27.0,1.0,5.52173913043478,1.0,1.0,0.0,9.0,0.888888888888889,0.0,3.0,1.0,0.6527271027467394,0.34727289725326066
92,0,1.0,0.0,0.0,5.0,0.0,1.0,2.0,5.0,33.0,64.0,143.0,0.29,0.0,53.0,1.0,2.0,63.0,2.0,6.19774011299435,0.0,0.0,0.0,22.0,1.1,0.0,1.0,2.0,0.5039059784555704,0.49609402154442955
104,0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,4.0,2.0,21.0,0.84,0.0,89.0,3.0,0.0,25.0,6.0,3.24,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.6586725421055439,0.34132745789445607
147,0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,12.0,20.0,0.25,0.0,83.0,1.0,12.0,27.0,2.0,4.37037037037037,0.0,0.0,0.0,1.0,0.9,0.0,3.0,1.0,0.6281939969598993,0.37180600304010075
148,0,1.0,0.0,1.0,15.0,1.0,0.0,1.0,1.0,1.0,7.0,21.0,8.34,0.0,85.0,1.0,2.0,13.0,2.0,2.95652173913043,0.0,0.0,0.0,5.0,0.8,0.0,3.0,1.0,0.7220598542332248,0.2779401457667751
