test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
1934,0,0.0,1.0,1.0,1317.0,0.0,0.0,1.87,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,24.0,21589.0,0.0,0.0,0.0,0.0,2.0,2.0,0.7554539205652377,0.24454607943476223
1934,1,132.0,0.0,7.0,1378.0,1.0,36.0,0.21,4.0,96.0,2.0,1.0,186.0,2.0,8.60693641618497,1.0,1.0,3025.0,1.95580110497238,0.0,0.542857142857143,1.0,5.0,12.0,0.7554539205652377,0.24454607943476223
1934,2,9.0,1.0,6.0,679.0,3.0,1624.0,0.48,0.0,92.0,1.0,0.0,45.0,2.0,9.18947368421053,0.0,1.0,1.0,1.32323232323232,0.0,0.444444444444444,0.0,4.0,13.0,0.7553770796235972,0.24462292037640287
1934,3,2.0,1.0,1.0,651.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,0.623762376237624,29.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.7573780696072476,0.2426219303927524
208,0,0.0,1.0,0.0,252.0,0.0,6.0,1.5,12.0,93.0,1.0,0.0,4.0,2.0,0.511627906976744,0.0,22.0,1.0,0.108695652173913,0.0,0.0,0.0,2.0,5.0,0.8490224788637858,0.15097752113621396
208,1,1.0,19.0,1.0,320.0,0.0,4.0,1.24,0.0,93.0,1.0,0.0,10.0,2.0,0.538461538461538,0.0,0.0,4124.0,0.181818181818182,0.0,0.0,0.0,2.0,6.0,0.7554539205652377,0.24454607943476223
208,2,2.0,2.0,4.0,228.0,0.0,0.0,0.3,0.0,96.0,1.0,0.0,23.0,2.0,30.1,1.0,18.0,1.0,1.35416666666667,0.0,0.833333333333333,0.0,4.0,9.0,0.6953897537716203,0.3046102462283799
208,3,13.0,2.0,13.0,229.0,0.0,1462.0,0.43,5.0,86.0,1.0,0.0,56.0,2.0,0.1,1.0,1.0,1.0,2.17647058823529,0.0,0.4,0.0,5.0,3.0,0.7551001011190527,0.24489989888094738
209,0,79.0,1.0,1.0,296.0,0.0,1504.0,0.07,1.0,100.0,1.0,0.0,74.0,3.0,6.05291005291005,0.0,1.0,0.0,1.5969387755102,0.0,0.7,0.0,5.0,9.0,0.7554077120775381,0.2445922879224619
209,1,76.0,1.0,3.0,373.0,0.0,912.0,0.16,2.0,97.0,2.0,0.0,97.0,1.0,8.55681818181818,0.0,1.0,1.0,1.83695652173913,0.0,0.5,0.0,6.0,10.0,0.7549161972848234,0.2450838027151766
209,2,41.0,1.0,1.0,274.0,5.0,403.0,0.08,1.0,96.0,2.0,1.0,89.0,2.0,5.8622754491018,0.0,1.0,1.0,1.3876404494382,0.0,0.307692307692308,0.0,6.0,9.0,0.6845146364594094,0.31548536354059076
209,3,12.0,1.0,3.0,354.0,0.0,11.0,14.42,0.0,90.0,1.0,0.0,38.0,2.0,5.61386138613861,29.0,1.0,1.0,0.557692307692308,0.0,0.333333333333333,0.0,6.0,8.0,0.7559315485766367,0.24406845142336347
209,4,0.0,1.0,2.0,334.0,11.0,41.0,0.66,0.0,97.0,1.0,1.0,38.0,2.0,2.82786885245902,1.0,29.0,1.0,0.0,0.0,1.0,0.0,6.0,5.0,0.7616672789980948,0.23833272100190517
305,0,6.0,1.0,2.0,159.0,52.0,22.0,0.44,0.0,93.0,1.0,0.0,6.0,1.0,5.17021276595745,1.0,1.0,2827.0,0.63265306122449,0.0,0.333333333333333,0.0,6.0,6.0,0.7554539205652377,0.24454607943476223
305,1,3.0,2.0,12.0,158.0,0.0,8.0,0.34,2.0,100.0,3.0,0.0,16.0,2.0,4.14285714285714,1.0,1.0,22486.0,1.42307692307692,0.0,0.5,0.0,5.0,7.0,0.7554539205652377,0.24454607943476223
308,0,5.0,1.0,1.0,65.0,0.0,177.0,0.15,0.0,99.0,1.0,0.0,3.0,1.0,9.40909090909091,38.0,1.0,3089.0,0.5,0.0,0.473684210526316,0.0,2.0,1.0,0.7554539205652377,0.24454607943476223
308,1,5.0,1.0,1.0,169.0,0.0,1129.0,0.16,3.0,100.0,2.0,0.0,19.0,2.0,7.5,0.0,1.0,1.0,0.875,3.0,1.0,0.0,1.0,0.0,0.7530332711884219,0.24696672881157786
308,2,10.0,1.0,2.0,134.0,77.0,62.0,0.2,1.0,100.0,3.0,8.0,39.0,2.0,6.71428571428571,0.0,0.0,0.0,1.5,0.0,0.428571428571429,0.0,5.0,5.0,0.7554539205652372,0.24454607943476275
350,0,13.0,2.0,1.0,70.0,0.0,28.0,0.14,0.0,100.0,3.0,0.0,27.0,2.0,4.28571428571429,21.0,1.0,1.0,1.23076923076923,0.0,0.5,0.0,0.0,4.0,0.7919952111335421,0.20800478886645785
350,1,19.0,2.0,17.0,77.0,3.0,22.0,0.13,1.0,85.0,4.0,0.0,19.0,2.0,4.41666666666667,38.0,1.0,1.0,1.43589743589744,0.0,0.714285714285714,0.0,2.0,3.0,0.7579412329137929,0.24205876708620722
366,0,2.0,2.0,3.0,67.0,1.0,3.0,22.76,1.0,100.0,3.0,0.0,13.0,2.0,4.63636363636364,0.0,1.0,0.0,2.14285714285714,0.0,0.666666666666667,0.0,3.0,5.0,0.7737562672405831,0.2262437327594168
366,1,1.0,1.0,0.0,2970.0,0.0,5.0,0.1,0.0,98.0,1.0,0.0,10.0,2.0,0.263440860215054,0.0,1.0,1.0,0.16243654822335,0.0,0.0,0.0,2.0,3.0,0.7798808038030929,0.22011919619690729
376,0,2.0,2.0,2.0,104.0,0.0,1356.0,0.22,0.0,100.0,2.0,0.0,25.0,3.0,3.92307692307692,35.0,1.0,0.0,1.16129032258065,0.0,0.6,0.0,5.0,4.0,0.7554478049869456,0.24455219501305436
376,1,0.0,9.0,1.0,106.0,2.0,25.0,0.2,1.0,100.0,2.0,2.0,19.0,2.0,4.73333333333333,0.0,0.0,0.0,1.05128205128205,0.0,0.5,0.0,5.0,4.0,0.9072604125703143,0.09273958742968562
1958,0,5.0,10.0,3.0,112.0,0.0,4.0,0.18,2.0,88.0,1.0,0.0,27.0,2.0,4.54166666666667,1.0,1.0,1.0,1.84375,0.0,0.3,0.0,7.0,8.0,0.8214687770838254,0.1785312229161743
1958,1,4.0,1.0,3.0,104.0,61.0,4.0,0.26,1.0,87.0,2.0,1.0,26.0,2.0,4.0,0.0,0.0,1.0,1.55555555555556,0.0,0.666666666666667,0.0,3.0,4.0,0.7554539187422273,0.2445460812577726
1965,0,2.0,2.0,5.0,69.0,1.0,387.0,0.26,2.0,87.0,2.0,0.0,24.0,2.0,3.125,0.0,0.0,1.0,2.7,0.0,0.0,4.0,3.0,8.0,0.7554539205652377,0.24454607943476223
1966,0,2.0,2.0,5.0,69.0,1.0,0.0,31.58,2.0,87.0,2.0,0.0,24.0,2.0,3.125,0.0,0.0,1.0,4.4,0.0,0.0,0.0,3.0,8.0,0.7577599490480489,0.24224005095195128
1966,1,1.0,1.0,0.0,81.0,0.0,5.0,7.06,0.0,98.0,1.0,0.0,223.0,2.0,0.263440860215054,0.0,1.0,1.0,0.16243654822335,0.0,0.0,0.0,2.0,6.0,0.8285948750619014,0.17140512493809862
498,0,2.0,1.0,1.0,651.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,55.3,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,7.0,1.0,0.7789548529960553,0.2210451470039448
498,1,9.0,1.0,6.0,679.0,3.0,3.0,0.48,0.0,92.0,1.0,0.0,45.0,2.0,9.18947368421053,0.0,1.0,16767.0,5.4,0.0,0.444444444444444,0.0,4.0,13.0,0.7554539205652377,0.24454607943476223
498,2,11.0,1.0,3.0,533.0,13.0,10.0,0.32,0.0,100.0,2.0,6.0,63.0,2.0,32.0,0.0,1.0,0.0,1.0738255033557,0.0,0.454545454545455,0.0,6.0,16.0,0.6379568894177827,0.3620431105822171
498,3,260.0,3.0,8.0,546.0,1.0,2.0,0.18,4.0,86.0,2.0,0.0,121.0,2.0,4.6,0.0,0.0,1.0,2.16176470588235,0.0,0.454545454545455,0.0,4.0,12.0,0.7554538920645069,0.24454610793549297
565,0,2.0,3.0,7.0,188.0,0.0,0.0,26.03,3.0,100.0,1.0,0.0,34.0,4.0,6.95,0.0,1.0,1.0,1.75,0.0,0.75,0.0,4.0,5.0,0.7593013748859666,0.24069862511403353
565,1,16.0,1.0,14.0,165.0,70.0,0.0,0.08,8.0,77.0,2.0,2.0,33.0,2.0,6.16279069767442,1.0,1.0,1.0,1.10869565217391,0.0,0.333333333333333,0.0,7.0,6.0,0.7554539205650745,0.24454607943492526
565,2,3.0,2.0,5.0,158.0,0.0,8.0,0.34,2.0,91.0,3.0,0.0,16.0,2.0,4.14285714285714,28.0,1.0,1.0,1.42307692307692,0.0,0.5,0.0,5.0,7.0,0.7520719273174468,0.2479280726825531
766,0,325.0,2.0,4.0,228.0,0.0,0.0,0.3,0.0,96.0,1.0,41.0,23.0,2.0,5.18604651162791,1.0,1.0,1.0,1.35416666666667,0.0,0.833333333333333,0.0,4.0,9.0,0.7554539205652344,0.24454607943476553
766,1,6.0,2.0,20.0,216.0,4.0,0.0,0.37,0.0,91.0,0.0,7.0,31.0,2.0,3.74074074074074,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,4.0,0.5703036726232867,0.4296963273767133
