test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
476,0,6.0,0.0,1.0,0.0,0.0,8.0,1130.0,1.0,0.0,5.0,2.15,0.0,83.0,1.0,1.0,41.0,0.0,9.36283185840708,0.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,3.0,4.0,0.5961665070087117,0.4038334929912883
1349,0,3.0,0.0,1.0,8.0,8.0,2.0,55.0,1.0,0.0,10.0,0.19,4.0,94.0,1.0,0.0,13.0,2.0,4.44444444444444,1.0,8.0,2.0,1.0,0.916666666666667,0.0,0.8,0.0,5.0,10.0,0.5316143573298855,0.46838564267011457
575,0,5.0,0.0,1.0,4.0,37.0,0.0,55.0,6.0,1.0,4.0,0.13,0.0,94.0,2.0,29.0,15.0,2.0,3.16666666666667,1.0,6.52380952380952,1.0,1.0,0.73469387755102,0.0,0.888888888888889,0.0,3.0,6.0,0.5632561538480401,0.43674384615195994
578,0,9.0,1.0,1.0,9.0,15.0,7.0,45.0,2.0,7.0,3.0,0.11,2.0,94.0,5.0,1.0,14.0,2.0,4.25641025641026,1.0,3.87179487179487,1.0,1.0,0.666666666666667,0.0,0.933333333333333,0.0,6.0,8.0,0.5253601403349379,0.4746398596650621
1367,0,27.0,15.0,1.0,11.0,37.0,0.0,125.0,27.0,25.0,29.0,0.07,0.0,1.0,4.0,7.0,26.0,2.0,3.2020725388601,0.0,4.9740932642487,0.0,1.0,0.617117117117117,0.0,0.5,0.0,6.0,3.0,0.51294745967855,0.48705254032144996
633,0,21.0,0.0,2.0,9.0,28.0,0.0,33.0,11.0,0.0,0.0,10.5,0.0,59.0,1.0,4.0,20.0,2.0,4.57894736842105,1.0,3.63157894736842,1.0,1.0,0.941176470588235,0.0,1.0,0.0,1.0,0.0,0.5929095869679296,0.4070904130320704
658,0,32.0,40.0,1.0,18.0,22.0,0.0,198.0,76.0,0.0,47.0,0.12,0.0,98.0,4.0,25.0,53.0,2.0,3.2817679558011,0.0,5.27624309392265,0.0,0.0,0.760975609756098,0.0,0.699822380106572,0.0,4.0,13.0,0.5335431647580484,0.4664568352419516
678,0,20.0,0.0,1.0,2.0,317.0,0.0,99.0,2.0,0.0,2.0,0.05,0.0,30.0,2.0,0.0,89.0,1.0,5.8,0.0,3.8625,1.0,1.0,0.507739938080495,0.0,0.763048016701461,0.0,1.0,1.0,0.5036245220004985,0.4963754779995016
748,0,63.0,53.0,1.0,8.0,14.0,1.0,747.0,74.0,0.0,206.0,0.25,0.0,100.0,2.0,43.0,159.0,2.0,1.2,0.0,2.90520446096654,0.0,1.0,0.254545454545455,0.0,0.821696252465483,5.0,4.0,21.0,0.5127476134266047,0.4872523865733953
750,0,78.0,0.0,2.0,126.0,34.0,1.0,518.0,12.0,1.0,6.0,0.16,1.0,87.0,3.0,1.0,40.0,1.0,6.62099125364431,0.0,5.21865889212828,1.0,230.0,0.896067415730337,0.0,0.401880141010576,4.0,6.0,0.0,0.5466029694260921,0.4533970305739079
