test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE,proba0,proba1
80,0,1.0,0.0,1.0,6.0,1.0,2.0,1.0,269.0,2.0,7.0,34.0,0.53,0.0,97.0,2.0,3.0,19.0,6.0,18.5,0.0,23.0,0.0,1.0,0.539735099337748,4.0,0.7723117179284394,0.22768828207156042
104,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,38.0,7.0,7.0,127.0,0.1,0.0,87.0,2.0,0.0,29.0,1.0,5.16666666666667,1.0,1.0,0.0,2.0,0.470715835140998,2.0,0.7828013393126257,0.21719866068737442
147,0,0.0,0.0,1.0,1.0,164.0,4.0,2.0,155.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,28.0,1.0,3.32142857142857,0.0,1.0,0.0,140.0,0.659147869674185,1.0,0.7848387622393189,0.21516123776068094
166,0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,20.0,23.0,16.0,0.05,0.0,88.0,3.0,0.0,40.0,2.0,4.97368421052632,0.0,1.0,0.0,37.0,0.547058823529412,3.0,0.7861579487701358,0.21384205122986424
172,0,25.0,0.0,1.0,2.0,4.0,2.0,2.0,121.0,2.0,3.0,16.0,0.38,0.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,1.0,1.0,0.0,13.0,1.1,2.0,0.7912004417074161,0.20879955829258393
192,0,0.0,0.0,1.0,1.0,0.0,2.0,9.0,83.0,1.0,8.0,38.0,0.23,0.0,82.0,1.0,3.0,28.0,2.0,4.48275862068965,0.0,0.0,0.0,13.0,0.326653306613226,2.0,0.6311718713627664,0.3688281286372335
195,0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,164.0,1.0,40.0,29.0,0.56,0.0,96.0,1.0,2.0,22.0,2.0,2.75,0.0,0.0,0.0,7.0,0.796190476190476,2.0,0.7058699328875129,0.2941300671124869
251,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,170.0,1.0,0.0,39.0,0.41,0.0,97.0,2.0,0.0,28.0,3.0,2.63529411764706,44.0,1.0,0.0,10.0,0.642647058823529,3.0,0.7848395021266473,0.21516049787335287
267,0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,132.0,26.0,9.0,14.0,0.24,0.0,89.0,2.0,2.0,26.0,2.0,4.025,0.0,0.0,0.0,39.0,0.6,2.0,0.7861118049527601,0.2138881950472396
275,0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,37.0,1.0,7.0,19.0,0.06,15.0,92.0,2.0,1.0,42.0,1.0,4.33802816901408,0.0,0.0,0.0,18.0,0.5,3.0,0.77404647936155,0.22595352063844992
