"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'RatioCommentToCode > 1.71 & -0.05 < CountDeclMethodDefault <= 0.61'","b'target = 0'",0.08705,195,0.08616,193,0.98974,0.01512,1.21281,3.9378e-14,0.81607,1828
"b'000001'","b'-0.1 < CountDeclInstanceVariable <= 1.06 & -0.52 < CountClassDerived <= 0.19'","b'target = 0'",0.15223,341,0.14866,333,0.97654,0.02443,1.19663,1.62063e-17,0.81607,1828
"b'000002'","b'OWN_COMMIT > 1.0094'","b'target = 0'",0.07366,165,0.07187,161,0.97576,0.01176,1.19568,7.85656e-11,0.81607,1828
"b'000003'","b'0.9944 < OWN_COMMIT <= 1.0094'","b'target = 0'",0.53616,1201,0.51786,1160,0.96586,0.08031,1.18355,1.94789e-94,0.81607,1828
"b'000004'","b'ADEV <= 1.56'","b'target = 0'",0.19911,446,0.19107,428,0.95964,0.02859,1.17593,4.43121e-23,0.81607,1828
"b'000005'","b'1.56 < ADEV <= 2.39'","b'target = 0'",0.21339,478,0.2,448,0.93724,0.02586,1.14848,2.84778e-17,0.81607,1828
"b'000006'","b'0.57 < RatioCommentToCode <= 0.92'","b'target = 0'",0.1875,420,0.17366,389,0.92619,0.02065,1.13494,2.04613e-12,0.81607,1828
"b'000007'","b'0.66 < CountClassCoupled <= 2'","b'target = 0'",0.22411,502,0.20625,462,0.92032,0.02336,1.12774,1.69644e-13,0.81607,1828
"b'000008'","b'PercentLackOfCohesion <= 2'","b'target = 0'",0.24063,539,0.22054,494,0.91651,0.02417,1.12308,1.38034e-13,0.81607,1828
"b'000009'","b'0.92 < RatioCommentToCode <= 1.71'","b'target = 0'",0.20625,462,0.18884,423,0.91558,0.02052,1.12194,2.65715e-11,0.81607,1828
