"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.996 < OWN_COMMIT <= 1.0235 & -0.014 < CountDeclMethodPrivate <= 0.112'","b'target = 0'",0.4173,878,0.41445,872,0.99317,0.05447,1.15131,3.99306e-47,0.86264,1815
"b'000001'","b'0.4 < CountDeclMethodPublic <= 2.75 & -0.04 < CountDeclMethodDefault <= 0.68'","b'target = 0'",0.16255,342,0.16065,338,0.9883,0.02043,1.14567,1.40627e-13,0.86264,1815
"b'000002'","b'PercentLackOfCohesion <= 1.5 & -0.04 < CountDeclMethodDefault <= 0.68'","b'target = 0'",0.16207,341,0.15922,335,0.9824,0.01941,1.13883,1.3763e-11,0.86264,1815
"b'000003'","b'-0.064 < MAJOR_LINE <= 0.036 & -0.04 < CountDeclMethodDefault <= 0.68'","b'target = 0'",0.31369,660,0.30751,647,0.9803,0.03691,1.1364,2.65467e-24,0.86264,1815
"b'000004'","b'1.37 < ADEV <= 2.02 & -0.014 < CountDeclMethodPrivate <= 0.112'","b'target = 0'",0.25238,531,0.2462,518,0.97552,0.02849,1.13085,1.19993e-13,0.86264,1815
"b'000005'","b'-0.24 < CountDeclInstanceVariable <= 1 & -0.04 < CountDeclMethodDefault <= 0.68'","b'target = 0'",0.23812,501,0.23194,488,0.97405,0.02653,1.12915,2.61582e-14,0.86264,1815
"b'000006'","b'ADEV <= 1.37'","b'target = 0'",0.19867,418,0.19297,406,0.97129,0.02159,1.12595,1.82603e-16,0.86264,1815
"b'000007'","b'0.996 < OWN_COMMIT <= 1.0235'","b'target = 0'",0.53707,1130,0.52044,1095,0.96903,0.05714,1.12332,6.86265e-57,0.86264,1815
"b'000008'","b'2.02 < ADEV <= 2.65'","b'target = 0'",0.10932,230,0.10551,222,0.96522,0.01121,1.11891,4.62802e-08,0.86264,1815
"b'000009'","b'1.8 < CountClassCoupled <= 3.34'","b'target = 0'",0.20675,435,0.19914,419,0.96322,0.02079,1.11659,1.6017e-14,0.86264,1815
