"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.24 < CountDeclInstanceVariable <= 0.98 & -0.09 < CountDeclMethodProtected <= 0.44'","b'target = 0'",0.16205,363,0.16071,360,0.99174,0.02333,1.16982,1.86166e-10,0.84777,1899
"b'000001'","b'0.996 < OWN_COMMIT <= 1.0185 & -0.036 < CountDeclMethodPrivate <= 0.136'","b'target = 0'",0.47723,1069,0.47277,1059,0.99065,0.06819,1.16853,1.99512e-63,0.84777,1899
"b'000002'","b'0.996 < OWN_COMMIT <= 1.0185'","b'target = 0'",0.56116,1257,0.54688,1225,0.97454,0.07114,1.14954,3.00103e-86,0.84777,1899
"b'000003'","b'ADEV <= 1.46'","b'target = 0'",0.20848,467,0.20223,453,0.97002,0.02549,1.14421,3.6095e-21,0.84777,1899
"b'000004'","b'OWN_COMMIT > 1.0185'","b'target = 0'",0.06786,152,0.06563,147,0.96711,0.0081,1.14077,9.88369e-07,0.84777,1899
"b'000005'","b'2.17 < ADEV <= 2.92'","b'target = 0'",0.13438,301,0.12946,290,0.96346,0.01555,1.13646,7.38555e-12,0.84777,1899
"b'000006'","b'-0.09 < CountDeclMethodProtected <= 0.44 & -0.036 < CountDeclMethodPrivate <= 0.136'","b'target = 0'",0.29063,651,0.27991,627,0.96313,0.03353,1.13608,4.38593e-14,0.84777,1899
"b'000007'","b'1.46 < ADEV <= 2.17'","b'target = 0'",0.23125,518,0.22098,495,0.9556,0.02494,1.12719,5.36621e-18,0.84777,1899
"b'000008'","b'2 < PercentLackOfCohesion <= 28'","b'target = 0'",0.16116,361,0.15223,341,0.9446,0.01561,1.11422,6.65024e-10,0.84777,1899
"b'000009'","b'RatioCommentToCode > 2.06'","b'target = 0'",0.19732,442,0.18616,417,0.94344,0.01888,1.11285,7.12931e-12,0.84777,1899
