"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'ADEV <= 1.44'","b'target = 0'",0.20402,457,0.19866,445,0.97374,0.0247,1.14198,4.51541e-21,0.85268,1910
"b'000001'","b'0.9945 < OWN_COMMIT <= 1.019'","b'target = 0'",0.5375,1204,0.52098,1167,0.96927,0.06267,1.13673,1.01119e-68,0.85268,1910
"b'000002'","b'OWN_COMMIT > 1.019'","b'target = 0'",0.075,168,0.07232,162,0.96429,0.00837,1.13089,1.15238e-06,0.85268,1910
"b'000003'","b'1.44 < ADEV <= 2.16'","b'target = 0'",0.2192,491,0.20804,466,0.94908,0.02113,1.11306,6.39097e-14,0.85268,1910
"b'000004'","b'RatioCommentToCode > 2.1'","b'target = 0'",0.19911,446,0.18884,423,0.94843,0.01906,1.1123,2.1383e-12,0.85268,1910
"b'000005'","b'2.16 < ADEV <= 2.94'","b'target = 0'",0.15313,343,0.14509,325,0.94752,0.01452,1.11123,2.43194e-09,0.85268,1910
"b'000006'","b'0.44 < CountClassCoupled <= 2.02'","b'target = 0'",0.22902,513,0.21518,482,0.93957,0.0199,1.10191,6.82911e-12,0.85268,1910
"b'000007'","b'0.956 < AvgCyclomaticModified <= 1.15'","b'target = 0'",0.36652,821,0.34196,766,0.93301,0.02944,1.09421,8.3124e-18,0.85268,1910
"b'000008'","b'1.185 < RatioCommentToCode <= 2.1'","b'target = 0'",0.20402,457,0.18973,425,0.92998,0.01577,1.09065,1.73642e-08,0.85268,1910
"b'000009'","b'CountClassCoupled <= 0.44'","b'target = 0'",0.19866,445,0.18438,413,0.92809,0.01498,1.08844,6.53034e-08,0.85268,1910
