test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
42,0,1.0,2.0,0.0,1.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,6.0,258.0,0.666666666666667,0.0,2.0,5.0,0.5854154,0.41458458
42,1,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,24.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,1.0,2.0,5.0,0.6614337,0.33856633
42,2,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,9.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,1.0,2.0,5.0,0.51772326,0.48227674
42,3,1.0,2.0,0.0,7.0,0.0,11.89,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,1.1,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.52959013,0.47040984
42,4,1.0,2.0,0.0,7.0,1.0,0.92,0.0,78.0,1.0,37.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.75075746,0.24924251
42,5,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,15.0,14.0,2.0,4.6,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.65911937,0.3408806
42,6,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,3.0,1.0,5.0,0.66129136,0.33870864
42,7,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,2.0,18.6,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.78463537,0.21536462
42,8,1.0,2.0,0.0,7.0,0.0,0.92,10.0,78.0,1.0,0.0,14.0,3.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.7745904,0.22540961
42,9,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,29.5,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.7556655,0.24433452
