test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
32,0,0.0,0.0,1.0,0.0,18.0,0.0,4.0,43.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.565217391304348,0.0,1.0,0.0,0.0,0.664705882352941,0.0,0.0,2.0,0.8276414971971269,0.17235850280287315
1188,0,40.0,0.0,2.0,27.0,27.0,0.0,154.0,3.0,0.0,4.0,3.7,1.0,97.0,4.0,0.0,21.0,2.0,4.15702479338843,32.0,6.14876033057851,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,5.0,0.879946790496514,0.120053209503486
1349,0,3.0,0.0,1.0,8.0,8.0,2.0,55.0,1.0,0.0,0.0,0.19,4.0,94.0,1.0,673.0,13.0,2.0,4.44444444444444,1.0,8.0,2.0,1.0,0.916666666666667,0.0,0.8,0.0,5.0,10.0,0.7951102812250024,0.2048897187749976
575,0,156.0,0.0,1.0,4.0,37.0,0.0,55.0,6.0,1.0,4.0,0.13,0.0,94.0,2.0,260.0,15.0,2.0,3.16666666666667,1.0,6.52380952380952,1.0,1.0,0.73469387755102,0.0,0.888888888888889,0.0,3.0,6.0,0.9329197981212478,0.06708020187875215
578,0,9.0,1.0,1.0,9.0,15.0,0.0,141.0,2.0,7.0,3.0,0.11,2.0,94.0,5.0,1.0,14.0,2.0,4.25641025641026,1.0,3.87179487179487,1.0,1.0,0.666666666666667,0.0,0.933333333333333,0.0,2.0,8.0,0.563969070048306,0.43603092995169396
633,0,21.0,0.0,2.0,9.0,28.0,0.0,33.0,11.0,0.0,0.0,0.09,0.0,95.0,1.0,4.0,20.0,2.0,2.2,1.0,3.63157894736842,1.0,1.0,0.941176470588235,0.0,0.0,0.0,1.0,0.0,0.9608802262907264,0.03911977370927352
678,0,20.0,0.0,1.0,2.0,342.0,0.0,99.0,2.0,0.0,2.0,0.05,0.0,100.0,2.0,0.0,89.0,1.0,5.8,0.0,3.8625,1.0,1.0,0.1,0.0,0.763048016701461,0.0,1.0,13.0,0.5318430973299989,0.4681569026700011
769,0,24.0,1.0,2.0,15.0,55.0,2.0,282.0,4.0,5.0,2.0,0.2,1.0,96.0,4.0,1.0,40.0,2.0,4.67708333333333,4.0,7.90625,0.0,1.0,0.0,0.0,0.445103857566766,0.0,4.0,15.0,0.6637511119784434,0.33624888802155656
771,0,4.0,0.0,1.0,0.0,61.0,0.0,55.0,2.0,0.0,0.0,6.1,0.0,0.0,1.0,0.0,15.0,1.0,3.39344262295082,9.0,5.65573770491803,2.0,1.0,0.4375,0.0,0.502222222222222,0.0,5.0,9.0,0.61080425312604,0.38919574687396
793,0,10.0,1.0,10.0,6.0,29.0,2.0,270.0,8.0,9.0,0.0,0.45,0.0,100.0,3.0,5.0,31.0,2.0,8.43564356435644,0.0,3.58415841584158,1.0,1.0,0.381818181818182,0.0,0.1,0.0,5.0,10.0,0.5300034168332408,0.46999658316675913
956,0,27.0,0.0,2.0,5.0,6.0,2.0,297.0,3.0,0.0,13.0,0.27,1.0,89.0,3.0,0.0,18.0,3.0,3.93333333333333,0.0,5.18888888888889,0.0,1.0,1.24468085106383,0.0,0.2,0.0,3.0,5.0,0.8276829592226473,0.17231704077735263
1016,0,1.0,0.0,1.0,3.0,2.0,3.0,471.0,1.0,0.0,3.0,0.24,1.0,52.0,1.0,0.0,32.0,1.0,76.0,0.0,9.68932038834951,0.0,1.0,0.123809523809524,0.0,0.337278106508876,0.0,1.0,3.0,0.6954123128487507,0.3045876871512493
