test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
32,0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,47.1,0.0,0.558823529411765,0.0,686.0,0.0,0.0,1.0,0.0,2.0,1.0,0.7476601209206547,0.2523398790793453
476,0,6.0,0.0,1.0,1.0,0.0,8.0,1029.0,172.0,0.0,5.0,2.03,0.0,85.0,1.0,0.0,39.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,0.1,0.0,1.0,1.0,0.8445308131186802,0.15546918688131983
1188,0,36.0,0.0,1.0,8.0,16.0,0.0,158.0,3.0,0.0,2.0,0.19,0.0,92.0,3.0,0.0,25.0,2.0,6.448,0.0,4.064,1.0,1.0,0.643410852713178,0.0,0.0,0.0,4.0,8.0,0.7817892276582845,0.21821077234171554
1188,1,42.0,17.0,2.0,11.0,56.0,0.0,155.0,5.0,0.0,7.0,13.8,0.0,100.0,3.0,0.0,33.0,0.0,5.73015873015873,0.0,6.31746031746032,1.0,0.0,1.0530303030303,0.0,1.0,0.0,3.0,11.0,0.5470351223273037,0.45296487767269633
1188,2,11.0,1.0,2.0,4.0,13.0,1.0,163.0,1.0,0.0,1.0,0.25,0.0,88.0,5.0,0.0,18.0,1.0,47.9,37.0,5.76388888888889,1.0,1.0,0.810810810810811,0.0,0.555555555555556,0.0,6.0,6.0,0.50773065915799,0.4922693408420101
1349,0,2.0,0.0,2.0,2.0,9.0,0.0,43.0,2.0,3.0,1.0,0.18,0.0,93.0,3.0,2.0,14.0,2.0,4.12121212121212,0.0,4.09090909090909,1.0,1.0,0.5,0.0,1.0,0.0,3.0,1.0,0.7912538435398557,0.20874615646014424
575,0,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.12,0.0,93.0,2.0,0.0,17.0,2.0,3.33333333333333,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,0.2,0.0,4.0,2.0,0.5885151791849108,0.41148482081508914
575,1,6.0,3.0,1.0,4.0,29.0,0.0,46.0,14.0,0.0,4.0,9.7,0.0,100.0,3.0,399.0,16.0,2.0,2.67391304347826,0.0,4.89130434782609,1.0,1.0,0.459016393442623,0.0,0.25,0.0,4.0,6.0,0.6371902068320403,0.3628097931679597
575,2,6.0,3.0,1.0,1.0,27.0,0.0,39.0,8.0,3.0,6.0,0.13,0.0,89.0,3.0,0.0,19.0,2.0,6.60416666666667,1.0,4.60416666666667,2.0,1.0,0.385964912280702,0.0,0.0,0.0,6.0,0.0,0.7387853146787927,0.2612146853212073
578,0,2.0,0.0,2.0,2.0,9.0,0.0,43.0,2.0,3.0,1.0,0.18,0.0,93.0,3.0,2.0,14.0,1.0,30.3,0.0,4.09090909090909,1.0,1.0,0.5,0.0,1.0,0.0,3.0,7.0,0.581152562722641,0.418847437277359
633,0,21.0,0.0,1.0,9.0,28.0,0.0,31.0,11.0,0.0,0.0,10.5,0.0,95.0,1.0,4.0,18.0,2.0,50.4,1.0,3.52631578947368,1.0,1.0,0.901960784313726,0.0,1.0,0.0,1.0,0.0,0.6318869929503894,0.36811300704961053
633,1,6.0,3.0,1.0,1.0,27.0,0.0,39.0,8.0,3.0,6.0,5.2,0.0,89.0,3.0,279.0,19.0,2.0,6.60416666666667,1.0,4.60416666666667,2.0,1.0,0.385964912280702,0.0,0.75,0.0,6.0,0.0,0.5250266647600587,0.47497333523994134
633,2,12.0,0.0,2.0,6.0,28.0,0.0,34.0,3.0,0.0,11.0,13.5,0.0,100.0,2.0,0.0,7.0,1.0,55.6,0.0,3.02083333333333,1.0,0.0,0.730769230769231,0.0,0.5,0.0,1.0,3.0,0.9368735874688415,0.06312641253115847
633,3,6.0,3.0,1.0,4.0,29.0,0.0,46.0,14.0,0.0,4.0,1.8,0.0,100.0,3.0,0.0,16.0,2.0,2.67391304347826,0.0,4.89130434782609,1.0,1.0,0.459016393442623,0.0,0.25,0.0,4.0,5.0,0.5668295867197104,0.4331704132802896
658,0,29.0,38.0,1.0,14.0,21.0,0.0,157.0,214.0,2.0,45.0,11.3,0.0,98.0,4.0,84.0,47.0,2.0,3.13142857142857,0.0,5.17142857142857,0.0,0.0,0.722222222222222,0.0,1.0,0.0,5.0,5.0,0.7166611998095453,0.2833388001904546
658,1,29.0,4.0,2.0,13.0,30.0,1.0,161.0,15.0,0.0,54.0,0.16,0.0,100.0,2.0,66.0,18.0,2.0,4.15476190476191,0.0,4.5,0.0,0.0,1.13,0.0,0.2,0.0,3.0,5.0,0.5957589425335736,0.40424105746642636
658,2,7.0,0.0,1.0,5.0,9.0,1.0,192.0,9.0,6.0,17.0,0.18,0.0,96.0,4.0,3.0,31.0,2.0,6.71074380165289,0.0,4.41322314049587,1.0,1.0,0.778625954198473,0.0,0.1,3.0,3.0,7.0,0.5771363146168784,0.4228636853831215
678,0,15.0,0.0,1.0,2.0,230.0,0.0,71.0,2.0,28.0,1.0,0.05,0.0,100.0,2.0,0.0,73.0,1.0,5.59656652360515,0.0,3.90557939914163,1.0,1.0,0.48728813559322,0.0,0.1,0.0,2.0,6.0,0.7092095942462304,0.2907904057537695
678,1,8.0,0.0,1.0,1.0,116.0,1.0,174.0,8.0,0.0,0.0,0.15,1.0,100.0,4.0,123.0,60.0,2.0,3.71428571428571,13.0,2.5,1.0,1.0,0.651851851851852,0.0,0.342857142857143,0.0,6.0,11.0,0.5568425728877414,0.4431574271122586
678,2,5.0,0.0,1.0,0.0,82.0,0.0,38.0,54.0,0.0,23.0,3.3,1.0,16.0,1.0,406.0,28.0,2.0,4.55474452554745,1.0,5.47445255474453,2.0,1.0,0.682291666666667,0.0,0.8,0.0,5.0,1.0,0.6731107654205822,0.32688923457941776
748,0,25.0,35.0,1.0,3.0,12.0,1.0,575.0,308.0,0.0,187.0,0.21,0.0,100.0,2.0,4.0,136.0,0.0,51.4,0.0,2.92356687898089,0.0,1.0,0.261954261954262,0.0,0.666666666666667,4.0,4.0,1.0,0.5378746373682752,0.46212536263172477
748,1,8.0,4.0,1.0,22.0,5.0,3.0,612.0,4.0,17.0,7.0,0.81,0.0,98.0,1.0,1.0,33.0,0.0,15.9015151515152,0.0,4.09848484848485,0.0,1.0,4.1,0.0,0.75,0.0,2.0,6.0,0.6718228567992238,0.3281771432007762
748,2,25.0,0.0,2.0,6.0,43.0,2.0,586.0,5.0,16.0,10.0,4.5,2.0,97.0,3.0,3.0,54.0,2.0,4.7292817679558,0.0,8.38674033149171,1.0,1.0,1.12299465240642,0.0,0.1,4.0,3.0,12.0,0.5574602494243366,0.44253975057566347
750,0,68.0,0.0,2.0,5.0,29.0,1.0,461.0,12.0,0.0,6.0,7.0,0.0,85.0,3.0,573.0,36.0,2.0,6.05956112852665,0.0,5.16300940438872,1.0,1.0,0.903614457831325,0.0,0.1,0.0,6.0,10.0,0.7686984318074015,0.23130156819259848
750,1,24.0,0.0,1.0,10.0,9.0,1.0,538.0,373.0,23.0,119.0,0.25,0.0,100.0,3.0,20.0,215.0,1.0,6.79061371841155,0.0,4.57039711191336,1.0,1.0,0.693103448275862,0.0,0.933333333333333,0.0,6.0,9.0,0.5746590594471043,0.42534094055289573
750,2,25.0,0.0,2.0,6.0,43.0,2.0,586.0,5.0,16.0,10.0,0.22,2.0,97.0,3.0,3.0,54.0,2.0,4.7292817679558,0.0,8.38674033149171,16.0,1.0,1.12299465240642,0.0,0.2,4.0,3.0,4.0,0.6108569636641357,0.38914303633586433
750,3,1.0,0.0,1.0,3.0,2.0,3.0,457.0,1.0,0.0,3.0,4.0,1.0,50.0,1.0,0.0,28.0,1.0,4.53061224489796,0.0,0.6,0.0,1.0,0.12,0.0,0.814814814814815,0.0,1.0,2.0,0.8905922498446756,0.10940775015532446
