test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
37,0,1.0,1.0,2.0,14.0,2.0,5.0,291.0,16.0,7.0,17.0,0.41,0.0,77.0,2.0,4.0,0.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,0.0,0.777777777777778,0.0,2.0,2.0,0.56,0.44
37,1,3.0,0.0,1.0,3.0,1.0,2.0,212.0,2.0,3.0,30.0,0.27,0.0,98.0,3.0,3.0,1.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,0.0,0.590909090909091,0.0,3.0,7.0,0.51,0.49
56,0,223.0,1.0,2.0,14.0,2.0,9.0,291.0,8.0,7.0,14.0,0.41,2.0,77.0,2.0,4.0,7.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,0.0,0.777777777777778,0.0,2.0,2.0,0.51,0.49
56,1,10.0,2.0,1.0,116.0,1.0,3.0,490.0,26.0,50.0,34.0,80.1,1.0,328.0,4.0,0.0,87.0,4.0,6.12669683257919,0.0,0.4,0.0,0.0,0.0,0.0,4.0,5.0,0.52,0.48
192,0,2.0,0.0,1.0,0.0,1.0,2.0,57.0,2.0,10.0,4.0,82.8,0.0,27.0,1.0,1.0,5.0,1.0,3.18518518518519,0.0,3.62962962962963,1.0,0.0,0.1,0.0,2.0,1.0,0.73,0.27
195,0,5.0,0.0,2.0,0.0,0.0,4.0,23.0,1.0,1.0,1.0,0.23,0.0,8.0,3.0,0.0,3.0,1.0,2.875,1.0,4.125,1.0,0.0,0.0,0.0,1.0,0.0,0.63,0.37
214,0,0.0,0.0,1.0,0.0,5.0,1.0,319.0,1.0,6.0,23.0,0.76,0.0,47.0,2.0,0.0,3.0,1.0,1.93617021276596,0.0,2.70212765957447,1.0,0.0,0.1,0.0,3.0,7.0,0.51,0.49
223,0,2.0,0.0,1.0,0.0,1.0,3.0,159.0,2.0,6.0,3.0,0.08,2.0,111.0,2.0,0.0,92.0,3.0,8.34782608695652,1.0,8.34782608695652,1.0,0.0,0.0,1.0,4.0,8.0,0.55,0.45
223,1,3.0,0.0,1.0,3.0,1.0,2.0,212.0,2.0,3.0,30.0,0.27,0.0,98.0,3.0,3.0,1.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,0.0,0.590909090909091,0.0,3.0,7.0,0.51,0.49
256,0,1.0,1.0,2.0,14.0,2.0,2.0,291.0,8.0,7.0,0.0,0.41,0.0,77.0,2.0,4.0,24.0,2.0,94.9,0.0,4.27848101265823,0.0,0.0,0.9,0.0,6.0,2.0,0.6,0.4
256,1,3.0,0.0,1.0,3.0,1.0,2.0,212.0,2.0,3.0,30.0,0.27,0.0,98.0,3.0,3.0,1.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,0.0,0.4,0.0,3.0,7.0,0.52,0.48
256,2,0.0,0.0,1.0,0.0,5.0,2.0,640.0,1.0,6.0,4.0,0.76,0.0,47.0,2.0,0.0,3.0,1.0,1.93617021276596,0.0,2.70212765957447,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.58,0.42
345,0,1.0,2.0,1.0,58.0,1.0,3.0,490.0,26.0,50.0,34.0,0.14,1.0,209.0,4.0,0.0,17.0,2.0,6.12669683257919,0.0,0.3,0.0,0.0,0.0,0.0,4.0,5.0,0.59,0.41
345,1,11.0,187.0,2.0,7.0,1.0,10.0,335.0,25.0,9.0,7.0,0.15,1.0,177.0,4.0,3.0,77.0,3.0,4.53631284916201,8.0,4.7877094972067,0.0,3.0,0.1,0.0,3.0,18.0,0.51,0.49
356,0,1.0,0.0,1.0,1.0,0.0,2.0,30.0,1.0,3.0,2.0,0.32,1.0,335.0,1.0,0.0,18.0,2.0,3.09090909090909,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.51,0.49
356,1,3.0,0.0,2.0,0.0,0.0,3.0,33.0,1.0,7.0,4.0,0.19,0.0,15.0,1.0,0.0,11.0,1.0,5.0,2.0,6.33333333333333,1.0,0.0,0.5,0.0,4.0,3.0,0.52,0.48
363,0,12.0,1.0,2.0,0.0,1.0,3.0,75.0,2.0,2.0,6.0,0.21,1.0,29.0,3.0,0.0,12.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,0.0,0.5,0.0,3.0,2.0,0.51,0.49
364,0,12.0,1.0,2.0,2.0,1.0,3.0,78.0,13.0,13.0,4.0,0.1,1.0,47.0,1.0,2.0,1.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,0.0,0.1,0.0,3.0,7.0,0.62,0.38
364,1,12.0,1.0,2.0,141.0,1.0,3.0,75.0,2.0,2.0,11.0,0.21,1.0,29.0,3.0,0.0,26.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,0.0,0.1,0.0,3.0,2.0,0.52,0.48
397,0,6.0,0.0,4.0,0.0,0.0,4.0,27.0,1.0,7.0,10.0,0.11,5.0,16.0,4.0,0.0,21.0,1.0,3.6875,1.0,7.6875,1.0,0.0,0.1,0.0,1.0,1.0,0.51,0.49
397,1,3.0,0.0,2.0,0.0,0.0,3.0,4584.0,1.0,7.0,4.0,0.19,0.0,15.0,1.0,0.0,5.0,1.0,5.0,2.0,6.33333333333333,1.0,0.0,0.5,0.0,4.0,0.0,0.61,0.39
397,2,1.0,0.0,1.0,1.0,0.0,2.0,30.0,1.0,3.0,2.0,54.8,1.0,11.0,1.0,0.0,18.0,2.0,3.09090909090909,13.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.505,0.495
450,0,0.0,0.0,1.0,1.0,0.0,1.0,23.0,4.0,0.0,2.0,0.37,0.0,9.0,5.0,2.0,0.0,1.0,4.2,2.0,3.1,2.0,0.0,1.0,0.0,1.0,0.0,0.55,0.45
451,0,0.0,0.0,1.0,214.0,0.0,1.0,22.0,1.0,0.0,0.0,1.38,0.0,381.0,3.0,0.0,2.0,1.0,4.0,3.0,2.66666666666667,2.0,0.0,1.0,0.0,1.0,0.0,0.54,0.46
451,1,0.0,0.0,1.0,0.0,0.0,1.0,22.0,1.0,0.0,0.0,1.38,0.0,301.0,3.0,0.0,2.0,1.0,3.0,2.0,2.33333333333333,2.0,0.0,1.0,0.0,1.0,0.0,0.51,0.49
451,2,0.0,0.0,1.0,0.0,0.0,1.0,20.0,1.0,0.0,0.0,1.11,0.0,3.0,2.0,0.0,3.0,1.0,83.1,2.0,2.33333333333333,4.0,0.0,1.0,0.0,1.0,0.0,0.51,0.49
456,0,1.0,0.0,2.0,0.0,0.0,2.0,27.0,6.0,1.0,2.0,0.15,0.0,18.0,2.0,3.0,11.0,1.0,5.61904761904762,2.0,3.76190476190476,2.0,0.0,0.4,0.0,1.0,0.0,0.63,0.37
456,1,3.0,0.0,2.0,71.0,0.0,3.0,33.0,1.0,7.0,4.0,0.19,0.0,15.0,1.0,0.0,19.0,1.0,5.0,2.0,1.9,1.0,0.0,0.5,0.0,4.0,0.0,0.51,0.49
458,0,1.0,0.0,2.0,0.0,0.0,2.0,31.0,6.0,1.0,2.0,0.19,0.0,16.0,6.0,22.0,0.0,1.0,10.4736842105263,2.0,4.05263157894737,2.0,0.0,0.3,0.0,1.0,0.0,0.52,0.48
458,1,1.0,0.0,2.0,0.0,0.0,2.0,27.0,6.0,1.0,2.0,0.15,0.0,18.0,6.0,3.0,11.0,1.0,5.61904761904762,2.0,3.76190476190476,2.0,0.0,0.1,3.0,1.0,0.0,0.52,0.48
460,0,0.0,0.0,1.0,0.0,1.0,1.0,39.0,3.0,0.0,1.0,0.72,0.0,8.0,5.0,42.0,7.0,1.0,4.44444444444444,2.0,0.3,2.0,0.0,1.0,0.0,1.0,0.0,0.51,0.49
