test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
41,0,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,62.0,15.0,0.76,0.0,97.0,1.0,2.0,8.0,9.0,4.73053892215569,0.0,0.0,0.0,0.9,0.5,1.0,0.51,0.49,3
41,1,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,3.0,15.0,0.76,0.0,97.0,1.0,2.0,8.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.51,0.49,3
41,2,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,1.0,1.0,0.76,0.0,97.0,1.0,2.0,1.0,9.0,4.73053892215569,0.0,0.0,0.0,0.9,0.5,1.0,0.64,0.36,4
41,3,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,6.0,139.0,0.76,0.0,97.0,1.0,2.0,1.0,9.0,4.73053892215569,0.0,0.0,0.0,0.9,0.5,1.0,0.52,0.48,3
41,4,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,0.0,139.0,0.76,15.0,97.0,1.0,2.0,0.0,9.0,4.73053892215569,0.0,0.0,0.0,0.9,0.5,1.0,0.52,0.48,4
43,0,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,6.0,7.0,0.55,0.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.56,0.44,2
43,1,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,3.0,0.0,0.55,0.0,87.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.64,0.36,3
43,2,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,3.0,0.0,0.55,0.0,87.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.6,0.5,2.0,0.65,0.35,4
43,3,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,3.0,0.0,0.55,0.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.62,0.38,2
43,4,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,7.0,3.0,0.0,0.55,0.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.66,0.34,3
48,0,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,0.0,0.0,1.0,0.39,0.0,89.0,1.0,3.0,0.0,4.0,4.87272727272727,0.0,1.0,0.0,0.9,0.666666666666667,3.0,0.62,0.38,5
48,1,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,0.0,1.0,1.0,0.39,0.0,89.0,1.0,3.0,0.0,4.0,4.87272727272727,0.0,1.0,0.0,0.9,0.666666666666667,3.0,0.63,0.37,5
58,0,0.0,4.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,0.0,0.0,1.43,0.0,94.0,1.0,1.0,0.0,6.0,4.24038461538461,0.0,0.0,0.0,0.66008316008316,0.625,1.0,0.67,0.33,3
58,1,0.0,4.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,0.0,0.0,1.43,0.0,94.0,1.0,1.0,0.0,6.0,4.24038461538461,0.0,0.0,0.0,0.66008316008316,1.0,1.0,0.7,0.3,4
58,2,0.0,4.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,0.0,0.0,1.43,0.0,94.0,1.0,1.0,0.0,6.0,4.24038461538461,0.0,0.0,0.0,0.7,1.0,1.0,0.72,0.28,5
58,3,0.0,4.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,0.0,7.0,1.43,0.0,94.0,1.0,1.0,0.0,6.0,4.24038461538461,0.0,0.0,0.0,0.7,1.0,1.0,0.73,0.27,5
67,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,23.0,0.1,0.0,87.0,2.0,0.0,8.0,1.0,5.13333333333333,1.0,1.0,0.0,0.464757709251101,1.0,1.0,0.57,0.43,1
67,1,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,23.0,0.1,0.0,87.0,2.0,0.0,0.0,1.0,5.13333333333333,1.0,1.0,0.0,1.0,1.0,1.0,0.81,0.19,2
67,2,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,23.0,0.1,0.0,87.0,2.0,0.0,0.0,1.0,5.13333333333333,1.0,1.0,0.0,1.0,0.0,1.0,0.88,0.12,3
67,3,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,6.0,23.0,0.1,0.0,87.0,2.0,0.0,0.0,1.0,5.13333333333333,1.0,1.0,0.0,1.0,0.0,1.0,0.94,0.06,4
67,4,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,6.0,2.0,0.1,0.0,87.0,2.0,0.0,0.0,1.0,5.13333333333333,1.0,1.0,0.0,1.0,0.0,1.0,0.95,0.05,5
97,0,1.0,0.0,1.0,5.0,0.0,1.0,2.0,6.0,35.0,71.0,1.0,0.27,0.0,98.0,1.0,2.0,0.0,2.0,6.43523316062176,0.0,0.0,0.0,1.0,0.4,3.0,0.68,0.32,3
97,1,1.0,0.0,1.0,5.0,0.0,1.0,2.0,6.0,35.0,71.0,1.0,0.27,0.0,98.0,1.0,2.0,0.0,2.0,6.43523316062176,0.0,0.0,0.0,1.0,1.0,3.0,0.75,0.25,4
97,2,1.0,0.0,1.0,5.0,0.0,1.0,2.0,6.0,35.0,6.0,1.0,0.27,0.0,98.0,1.0,2.0,0.0,2.0,6.43523316062176,0.0,0.0,0.0,1.0,1.0,3.0,0.77,0.23,5
110,0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,23.0,0.78,0.0,90.0,3.0,0.0,8.0,1.0,3.22222222222222,0.0,1.0,0.0,0.690909090909091,1.0,1.0,0.79,0.21,1
110,1,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,2.0,23.0,0.78,0.0,90.0,3.0,0.0,1.0,1.0,3.22222222222222,0.0,1.0,0.0,0.690909090909091,1.0,1.0,0.93,0.07,2
110,2,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,0.78,0.0,90.0,3.0,0.0,1.0,1.0,3.22222222222222,0.0,1.0,0.0,0.690909090909091,1.0,1.0,0.96,0.04,3
110,3,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,2.0,0.78,0.0,58.0,3.0,0.0,1.0,1.0,3.22222222222222,0.0,1.0,0.0,0.690909090909091,1.0,1.0,0.99,0.01,4
111,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,14.0,18.0,0.25,0.0,83.0,1.0,0.0,8.0,3.0,3.08695652173913,0.0,0.0,0.0,0.551369863013699,0.0,0.0,0.62,0.38,1
111,1,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,14.0,18.0,0.25,0.0,83.0,1.0,0.0,4.0,3.0,3.08695652173913,0.0,0.0,0.0,1.0,0.0,0.0,0.79,0.21,2
111,2,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,14.0,18.0,0.25,0.0,58.0,1.0,0.0,20.0,3.0,3.08695652173913,0.0,0.0,0.0,0.551369863013699,0.0,0.0,0.52,0.48,1
111,3,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,6.0,1.0,0.25,0.0,58.0,1.0,0.0,4.0,3.0,3.08695652173913,0.0,0.0,0.0,1.0,0.0,0.0,0.91,0.09,5
133,0,4.0,0.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,27.0,0.41,0.0,90.0,1.0,0.0,1.0,2.0,3.6969696969697,1.0,1.0,0.0,0.583529411764706,0.666666666666667,1.0,0.6,0.4,1
133,1,0.0,0.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,27.0,0.41,0.0,90.0,1.0,0.0,1.0,2.0,3.6969696969697,1.0,1.0,0.0,0.583529411764706,0.666666666666667,1.0,0.73,0.27,2
133,2,0.0,0.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,27.0,0.41,0.0,90.0,1.0,0.0,1.0,2.0,3.6969696969697,1.0,1.0,0.0,0.9,0.666666666666667,1.0,0.79,0.21,3
