test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
322,0,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,51.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.51,0.49
322,1,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,4720.0,1.33333333333333,1061.0,0.333333333333333,0.0,3.0,3.0,3.0,0.51,0.49
322,2,10.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,418.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.51,0.49
322,3,8.0,1.0,2.0,1.0,0.0,4.0,120.0,13.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,22.0,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.54,0.46
322,4,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,30.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.9,0.0,3.0,3.0,3.0,0.52,0.48
322,5,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,1.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,17.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.51,0.49
322,6,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,8.4,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.55,0.45
322,7,8.0,1.0,2.0,1.0,11.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,21.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.52,0.48
322,8,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,716.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,2.0,3.0,0.62,0.38
322,9,8.0,1.0,2.0,1.0,38.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,15.5,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.55,0.45
322,10,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,32.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,2.0,3.0,3.0,0.56,0.44
322,11,5.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.51,0.49
322,12,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,156.5,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.54,0.46
322,13,8.0,1.0,2.0,1.0,0.0,570.0,120.0,51.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.52,0.48
322,14,8.0,1.0,2.0,1.0,0.0,4.0,120.0,26.0,0.0,8.0,13.0,0.31,911.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.54,0.46
322,15,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,7.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,167.3,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.53,0.47
322,16,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,25.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.51,0.49
322,17,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,1.0,0.0,31.0,1.0,102.1,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.6,0.4
322,18,8.0,1.0,2.0,1.0,0.0,4.0,120.0,5.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.51,0.49
322,19,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,1.0,6.0,0.57,0.43
