test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
322,0,8.0,1.0,2.0,1.0,33.0,4.0,120.0,3.0,18.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,1.0,0.51,0.49
322,1,8.0,1.0,2.0,1.0,6.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.53,0.47
322,2,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,32.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.51,0.49
322,3,8.0,1.0,2.0,1.0,36.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.53,0.47
322,4,8.0,1.0,2.0,1.0,6.0,4.0,120.0,3.0,0.0,8.0,13.0,7.61,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.51,0.49
322,5,8.0,1.0,2.0,1.0,18.0,4.0,120.0,3.0,7.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.52,0.48
322,6,8.0,1.0,2.0,1.0,28.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,1.0,0.52,0.48
322,7,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,25.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.51,0.49
322,8,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,17.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.51,0.49
322,9,8.0,1.0,2.0,1.0,6.0,4.0,120.0,3.0,28.0,8.0,13.0,7.61,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.51,0.49
322,10,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,23.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,3.8,20.0,0.333333333333333,0.0,3.0,3.0,1.0,0.51,0.49
322,11,8.0,1.0,2.0,1.0,27.0,4.0,120.0,3.0,0.0,8.0,13.0,13.49,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.51,0.49
322,12,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,10.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.51,0.49
322,13,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,21.0,8.0,13.0,0.23,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,0.1,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.51,0.49
322,14,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,21.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.4,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.51,0.49
322,15,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,5.5,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.51,0.49
322,16,8.0,1.0,2.0,1.0,23.0,4.0,120.0,3.0,0.0,8.0,13.0,0.7,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.51,0.49
322,17,8.0,1.0,2.0,1.0,15.0,4.0,120.0,3.0,0.0,8.0,13.0,4.66,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.51,0.49
322,18,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,19.0,8.0,13.0,0.25,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,0.1,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.51,0.49
322,19,8.0,1.0,2.0,1.0,43.0,4.0,120.0,3.0,0.0,8.0,13.0,14.84,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.51,0.49
322,20,8.0,1.0,2.0,1.0,44.0,4.0,120.0,3.0,4.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,4.6,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.52,0.48
322,21,8.0,1.0,2.0,1.0,17.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.53,0.47
322,22,8.0,1.0,2.0,1.0,42.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.53,0.47
322,23,8.0,1.0,2.0,1.0,14.0,4.0,120.0,3.0,24.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.52,0.48
322,24,8.0,1.0,2.0,1.0,22.0,4.0,120.0,3.0,16.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.6,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.52,0.48
322,25,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,0.0,20.0,0.333333333333333,0.0,3.0,3.0,1.0,0.53,0.47
322,26,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.51,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,0.2,20.0,0.333333333333333,0.0,3.0,3.0,1.0,0.51,0.49
322,27,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,16.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.51,0.49
322,28,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.06,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.51,0.49
322,29,8.0,1.0,2.0,1.0,39.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,1.0,0.52,0.48
322,30,8.0,1.0,2.0,1.0,22.0,4.0,120.0,3.0,16.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.52,0.48
322,31,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,21.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,0.0,0.51,0.49
