test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
0,0,36.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,10.0,0.17,0.0,50.0,3.0,0.0,10.0,1.0,1.72727272727273,0.0,1.0,1.0,1.06666666666667,0.5,0.0,3.0,1.0,0.7630630943528941,0.2369369056471058
4,0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,6.0,4.0,0.27,1.0,82.0,3.0,2.0,7.0,1.0,5.2,1.0,2.0,1.0,1.57142857142857,1.0,1.0,4.0,2.0,0.6481135082481716,0.3518864917518284
16,0,0.0,1.0,1.0,0.0,0.0,408.0,3.0,0.0,3.0,10.0,0.17,0.0,50.0,3.0,0.0,10.0,1.0,1.72727272727273,0.0,1.0,1.0,1.06666666666667,0.666666666666667,0.0,3.0,1.0,0.6482741108546904,0.35172588914530933
20,0,1.0,2.0,1.0,6.0,25.0,1.0,3.0,0.0,10.0,7.0,0.16,0.0,92.0,3.0,0.0,4.0,2.0,5.0,1.0,6.0,1.0,1.5,0.8,0.0,2.0,0.0,0.6768186685395562,0.3231813314604437
22,0,38.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,6.0,4.0,0.27,1.0,39.0,3.0,2.0,7.0,1.0,5.2,1.0,2.0,1.0,1.57142857142857,1.0,0.0,2.0,2.0,0.7302711444376475,0.26972885556235254
43,0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,128.0,7.0,0.28,1.0,0.0,3.0,0.0,2.0,1.0,1.375,0.0,1.0,1.0,0.272727272727273,1.0,0.0,4.0,2.0,0.6497569135485232,0.3502430864514769
46,0,52.0,0.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0,2.0,0.51,0.0,0.0,3.0,0.0,2.0,1.0,0.5,0.0,4.0,1.0,0.0,1.0,0.0,4.0,1.0,0.6854911468017933,0.31450885319820643
46,1,0.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,46.5,0.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.7190628786949103,0.28093712130508963
46,2,1.0,0.0,1.0,45.0,1.0,2.0,1.0,0.0,0.0,3.0,0.53,1.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.5,1.0,0.0,2.0,1.0,0.8275632327856063,0.17243676721439385
844,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,0.59,1.0,0.0,3.0,0.0,5.0,1.0,0.5,0.0,2.0,1.0,5.1,1.0,0.0,3.0,1.0,0.5810539311436135,0.4189460688563865
