"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-9.2 < Del_lines <= 1.7'","b'target = 0'",0.42991,963,0.42991,963,1,0.01535,1.03704,9.94876e-21,0.96429,2160
"b'000001'","b'RatioCommentToCode > 2.865'","b'target = 0'",0.1942,435,0.1942,435,1,0.00694,1.03704,2.22151e-08,0.96429,2160
"b'000002'","b'CountClassCoupled <= 0.58'","b'target = 0'",0.18661,418,0.18661,418,1,0.00666,1.03704,4.78245e-08,0.96429,2160
"b'000003'","b'CountLineComment <= 24.2'","b'target = 0'",0.16116,361,0.16116,361,1,0.00576,1.03704,5.93538e-07,0.96429,2160
"b'000004'","b'CountInput_Mean <= 0.6'","b'target = 0'",0.20402,457,0.20357,456,0.99781,0.00684,1.03477,1.82908e-07,0.96429,2160
"b'000005'","b'24.2 < CountLineComment <= 38.8'","b'target = 0'",0.24955,559,0.24866,557,0.99642,0.00802,1.03333,2.70219e-08,0.96429,2160
"b'000006'","b'1.7 < Del_lines <= 11.2'","b'target = 0'",0.225,504,0.22411,502,0.99603,0.00714,1.03292,2.89903e-07,0.96429,2160
"b'000007'","b'0.4915 < OWN_COMMIT <= 0.515'","b'target = 0'",0.32277,723,0.32054,718,0.99308,0.0093,1.02987,1.24862e-08,0.96429,2160
"b'000008'","b'-0.19 < CountDeclInstanceVariable <= 0.35'","b'target = 0'",0.35491,795,0.35179,788,0.99119,0.00955,1.02791,2.1668e-08,0.96429,2160
"b'000009'","b'0.725 < AvgCyclomaticModified <= 1.04'","b'target = 0'",0.55089,1234,0.54152,1213,0.98298,0.0103,1.01939,9.60592e-08,0.96429,2160
