"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'RatioCommentToCode > 2.81'","b'target = 0'",0.20179,452,0.20179,452,1,0.01153,1.06061,1.13508e-13,0.94286,2112
"b'000001'","b'CountInput_Mean <= 0.45'","b'target = 0'",0.19063,427,0.19063,427,1,0.01089,1.06061,7.16943e-13,0.94286,2112
"b'000002'","b'CountClassCoupled <= 0.84'","b'target = 0'",0.18705,419,0.18661,418,0.99761,0.01024,1.05807,4.19982e-11,0.94286,2112
"b'000003'","b'CountClassBase <= 0.964'","b'target = 0'",0.12857,288,0.12812,287,0.99653,0.0069,1.05692,2.71368e-07,0.94286,2112
"b'000004'","b'0.45 < CountInput_Mean <= 1.32'","b'target = 0'",0.21964,492,0.21875,490,0.99593,0.01166,1.05629,4.42168e-12,0.94286,2112
"b'000005'","b'0.84 < CountClassCoupled <= 2.42'","b'target = 0'",0.2183,489,0.21741,487,0.99591,0.01158,1.05627,5.46772e-12,0.94286,2112
"b'000006'","b'2 < PercentLackOfCohesion <= 35'","b'target = 0'",0.15536,348,0.15446,346,0.99425,0.00798,1.05451,6.99228e-08,0.94286,2112
"b'000007'","b'-3 < Del_lines <= 3.5'","b'target = 0'",0.44643,1000,0.44375,994,0.994,0.02283,1.05424,1.77996e-25,0.94286,2112
"b'000008'","b'CountLineComment <= 26'","b'target = 0'",0.19643,440,0.19509,437,0.99318,0.00989,1.05337,1.86262e-09,0.94286,2112
"b'000009'","b'0.486 < OWN_COMMIT <= 0.517'","b'target = 0'",0.27857,624,0.27634,619,0.99199,0.01369,1.05211,6.00697e-13,0.94286,2112
